target_id	length	eff_length	est_counts	tpm
lcl|NC_050467.1_mrna_XM_012665896.3_1	1282	1083	2	0.406442
lcl|NC_050467.1_mrna_XM_028192329.2_2	2395	2196	12.4134	1.2441
lcl|NC_050467.1_mrna_XM_012665895.3_3	2392	2193	52.6544	5.28437
lcl|NC_050467.1_mrna_XM_012665894.3_4	2398	2199	2.93225	0.293476
lcl|NC_050467.1_mrna_XM_036292642.1_5	1897	1698	0	0
lcl|NC_050467.1_miscrna_XR_003626137.2_6	1699	1500	88.983	13.0561
lcl|NC_050467.1_miscrna_XR_003626138.2_7	1581	1382	13.744	2.18877
lcl|NC_050467.1_mrna_XM_012665900.2_8	1939	1740	112.392	14.2163
lcl|NC_050467.1_mrna_XM_012665897.3_9	2478	2279	9.88057	0.95419
lcl|NC_050467.1_mrna_XM_028192106.2_10	2556	2357	0	0
lcl|NC_050467.1_mrna_XM_012665874.3_11	1710	1511	0	0
lcl|NC_050467.1_mrna_XM_012665875.3_12	1610	1411	0	0
lcl|NC_050467.1_mrna_XM_012665904.3_13	615	416	3231.07	1709.43
lcl|NC_050467.1_mrna_XM_028192297.2_14	579	380	723.929	419.285
lcl|NC_050467.1_ncrna_XR_004964791.1_15	189	13.1915	0	0
lcl|NC_050467.1_mrna_XM_012665902.3_16	2205	2006	0	0
lcl|NC_050467.1_mrna_XM_012665903.3_17	1904	1705	0	0
lcl|NC_050467.1_mrna_XM_012665883.3_18	1850	1651	23	3.06604
lcl|NC_050467.1_mrna_XM_012665884.3_19	2073	1874	12.1688	1.42915
lcl|NC_050467.1_mrna_XM_036292681.1_20	1611	1412	1.83117	0.285424
lcl|NC_050467.1_mrna_XM_036292687.1_21	1825	1626	0	0
lcl|NC_050467.1_mrna_XM_012665885.3_22	1787	1588	0	0
lcl|NC_050467.1_mrna_XM_036292760.1_23	597	398	12.3339	6.82047
lcl|NC_050467.1_mrna_XM_012665892.3_24	665	466	35.8917	16.9514
lcl|NC_050467.1_mrna_XM_036292759.1_25	1181	982	56.9522	12.7643
lcl|NC_050467.1_mrna_XM_012665893.3_26	1058	859	125.822	32.2375
lcl|NC_050467.1_mrna_XM_012665886.3_27	2316	2117	42	4.36642
lcl|NC_050467.1_mrna_XM_012665887.2_28	2336	2137	0	0
lcl|NC_050467.1_mrna_XM_012665882.3_29	1955	1756	13.8527	1.73623
lcl|NC_050467.1_mrna_XM_012665881.3_30	2044	1845	0	0
lcl|NC_050467.1_mrna_XM_028192296.2_31	2013	1814	0	0
lcl|NC_050467.1_mrna_XM_036292650.1_32	1958	1759	2.28008	0.285286
lcl|NC_050467.1_mrna_XM_012665888.3_33	1341	1142	337.636	65.0698
lcl|NC_050467.1_mrna_XM_012665890.3_34	1483	1284	0	0
lcl|NC_050467.1_mrna_XM_012665889.3_35	1489	1290	59.4309	10.1396
lcl|NC_050467.1_mrna_XM_012665891.3_36	1343	1144	231.8	44.5949
lcl|NC_050467.1_mrna_XM_012665876.2_37	7942	7743	0.00142066	4.03812e-05
lcl|NC_050467.1_mrna_XM_012665879.2_38	7877	7678	10.5276	0.301771
lcl|NC_050467.1_mrna_XM_012665877.2_39	7921	7722	0.0250716	0.000714578
lcl|NC_050467.1_mrna_XM_012665878.2_40	7900	7701	0.445932	0.0127444
lcl|NC_050467.1_mrna_XM_028192060.2_41	2518	2319	670	63.5874
lcl|NC_050467.1_ncrna_XR_004963521.1_42	1438	1239	0	0
lcl|NC_050467.1_ncrna_XR_004963522.1_43	1380	1181	0	0
lcl|NC_050467.1_ncrna_XR_004963520.1_44	2506	2307	0	0
lcl|NC_050467.1_mrna_XM_012683871.3_45	10412	10213	25.4166	0.547723
lcl|NC_050467.1_mrna_XM_036287692.1_46	5913	5714	0	0
lcl|NC_050467.1_mrna_XM_036287687.1_47	5787	5588	0	0
lcl|NC_050467.1_miscrna_XR_004963514.1_48	5854	5655	0	0
lcl|NC_050467.1_mrna_XM_036287683.1_49	14510	14311	0	0
lcl|NC_050467.1_mrna_XM_036287682.1_50	14508	14309	0	0
lcl|NC_050467.1_mrna_XM_012683875.3_51	14572	14373	0	0
lcl|NC_050467.1_mrna_XM_012683876.3_52	14517	14318	0	0
lcl|NC_050467.1_mrna_XM_036287724.1_53	14186	13987	0	0
lcl|NC_050467.1_mrna_XM_036287735.1_54	13259	13060	0	0
lcl|NC_050467.1_mrna_XM_036287732.1_55	14484	14285	0	0
lcl|NC_050467.1_mrna_XM_028192071.2_56	9478	9279	0	0
lcl|NC_050467.1_mrna_XM_036287713.1_57	9470	9271	0	0
lcl|NC_050467.1_mrna_XM_036287753.1_58	6018	5819	0	0
lcl|NC_050467.1_mrna_XM_036287749.1_59	6101	5902	33	1.23059
lcl|NC_050467.1_mrna_XM_036294710.1_60	2645	2446	0	0
lcl|NC_050467.1_mrna_XM_012674607.3_61	4853	4654	0	0
lcl|NC_050467.1_ncrna_XR_004963314.1_62	19267	19068	0	0
lcl|NC_050467.1_mrna_XM_012669117.3_63	737	538	1198	490.085
lcl|NC_050467.1_ncrna_XR_004963312.1_64	2522	2323	4.01138	0.38005
lcl|NC_050467.1_ncrna_XR_004963311.1_65	2930	2731	0	0
lcl|NC_050467.1_ncrna_XR_003626153.2_66	1146	947	3.15378	0.732958
lcl|NC_050467.1_ncrna_XR_004963310.1_67	1702	1503	5.14675	0.753653
lcl|NC_050467.1_mrna_XM_012669953.2_68	7054	6855	68.4465	2.19756
lcl|NC_050467.1_mrna_XM_012669951.3_69	7076	6877	2.31455	0.0740738
lcl|NC_050467.1_mrna_XM_012669952.3_70	7067	6868	9.23895	0.296067
lcl|NC_050467.1_miscrna_XR_001138577.3_71	5079	4880	0	0
lcl|NC_050467.1_miscrna_XR_001138578.3_72	5020	4821	0	0
lcl|NC_050467.1_mrna_XM_012669950.3_73	2167	1968	40	4.47334
lcl|NC_050467.1_mrna_XM_012669948.2_74	6867	6668	77.0776	2.54408
lcl|NC_050467.1_mrna_XM_012669949.2_75	6858	6659	321.321	10.6201
lcl|NC_050467.1_mrna_XM_012669946.2_76	6894	6695	1.07623	0.0353794
lcl|NC_050467.1_mrna_XM_012669947.2_77	6876	6677	18.5248	0.610618
lcl|NC_050467.1_mrna_XM_012669945.3_78	2102	1903	3	0.34696
lcl|NC_050467.1_mrna_XM_012669957.3_79	2948	2749	302	24.1785
lcl|NC_050467.1_mrna_XM_012669955.2_80	2302	2103	95	9.94218
lcl|NC_050467.1_mrna_XM_012669956.3_81	2442	2243	0	0
lcl|NC_050467.1_mrna_XM_036287062.1_82	1498	1299	0	0
lcl|NC_050467.1_mrna_XM_012669954.3_83	1510	1311	0	0
lcl|NC_050467.1_mrna_XM_036282494.1_84	8221	8022	37.5664	1.03066
lcl|NC_050467.1_mrna_XM_028192343.2_85	3490	3291	0	0
lcl|NC_050467.1_mrna_XM_012669819.3_86	3316	3117	232.803	16.438
lcl|NC_050467.1_mrna_XM_028192342.2_87	5467	5268	0	0
lcl|NC_050467.1_mrna_XM_036282534.1_88	4985	4786	5.69092	0.261702
lcl|NC_050467.1_mrna_XM_028192341.2_89	5742	5543	0	0
lcl|NC_050467.1_mrna_XM_012669817.3_90	4276	4077	0	0
lcl|NC_050467.1_mrna_XM_012669816.3_91	4643	4444	0	0
lcl|NC_050467.1_mrna_XM_012669814.3_92	4652	4453	0	0
lcl|NC_050467.1_mrna_XM_012669820.3_93	1183	984	180.384	40.346
lcl|NC_050467.1_mrna_XM_012669821.3_94	1669	1470	3.02469	0.452857
lcl|NC_050467.1_mrna_XM_012669822.3_95	1533	1334	0	0
lcl|NC_050467.1_mrna_XM_012669823.3_96	1520	1321	0	0
lcl|NC_050467.1_mrna_XM_028192345.2_97	1672	1473	0	0
lcl|NC_050467.1_mrna_XM_012669824.3_98	1646	1447	0	0
lcl|NC_050467.1_mrna_XM_012669827.3_99	1601	1402	0	0
lcl|NC_050467.1_mrna_XM_012669826.3_100	1457	1258	4.59124	0.803242
lcl|NC_050467.1_mrna_XM_012673900.3_101	3549	3350	123	8.08086
lcl|NC_050467.1_mrna_XM_028192022.2_102	1170	971	477	108.118
lcl|NC_050467.1_mrna_XM_028192023.2_103	1367	1168	0	0
lcl|NC_050467.1_mrna_XM_012673899.3_104	955	756	34.023	9.90484
lcl|NC_050467.1_mrna_XM_012673890.3_105	3755	3556	56.977	3.52643
lcl|NC_050467.1_mrna_XM_012673891.3_106	1882	1683	40	5.23086
