target_id	length	eff_length	est_counts	tpm
lcl|NC_091864.1_mrna_XM_070666376.1_1	2733	2534	8.89121	0.841724
lcl|NC_091864.1_mrna_XM_070666423.1_2	2217	2018	31.3766	3.72993
lcl|NC_091864.1_ncrna_XR_011546055.1_3	552	353	46.5996	31.6682
lcl|NC_091864.1_ncrna_XR_011546415.1_4	1699	1500	39.3605	6.29485
lcl|NC_091864.1_ncrna_XR_011546412.1_5	1481	1282	163.709	30.6338
lcl|NC_091864.1_ncrna_XR_011546413.1_6	723	524	2.28845	1.04767
lcl|NC_091864.1_mrna_XM_070663611.1_7	1542	1343	390.824	69.8105
lcl|NC_091864.1_mrna_XM_070663607.1_8	1531	1332	510.176	91.8822
lcl|NC_091864.1_mrna_XM_070666432.1_9	2920	2721	123	10.8441
lcl|NC_091864.1_mrna_XM_070663715.1_10	568	369	1743	1133.15
lcl|NC_091864.1_mrna_XM_070663553.1_11	1308	1109	32.0799	6.93931
lcl|NC_091864.1_mrna_XM_070663538.1_12	1296	1097	40.9201	8.94841
lcl|NC_091864.1_mrna_XM_070663543.1_13	1275	1076	0	0
lcl|NC_091864.1_mrna_XM_070663334.1_14	2739	2540	226.821	21.4222
lcl|NC_091864.1_mrna_XM_070663316.1_15	3019	2820	386.501	32.8789
lcl|NC_091864.1_mrna_XM_070663324.1_16	2943	2744	283.678	24.8003
lcl|NC_091864.1_mrna_XM_070663688.1_17	669	470	2196	1120.86
lcl|NC_091864.1_mrna_XM_070663526.1_18	2509	2310	463	48.0822
lcl|NC_091864.1_mrna_XM_070663622.1_19	2187	1988	25	3.01675
lcl|NC_091864.1_mrna_XM_070663158.1_20	7625	7426	314.708	10.1664
lcl|NC_091864.1_mrna_XM_070663345.1_21	2548	2349	51	5.20838
lcl|NC_091864.1_mrna_XM_070663566.1_22	1883	1684	111	15.8124
lcl|NC_091864.1_mrna_XM_070663199.1_23	4138	3939	162.531	9.89844
lcl|NC_091864.1_mrna_XM_070663189.1_24	4182	3983	1093.47	65.8585
lcl|NC_091864.1_mrna_XM_070663458.1_25	1768	1569	0.000416363	6.36598e-05
lcl|NC_091864.1_mrna_XM_070663449.1_26	1959	1760	226.325	30.8486
lcl|NC_091864.1_mrna_XM_070663467.1_27	2144	1945	51.7319	6.38049
lcl|NC_091864.1_mrna_XM_070663636.1_28	830	631	68	25.8521
lcl|NC_091864.1_mrna_XM_070663474.1_29	2624	2425	406	40.1633
lcl|NC_091864.1_mrna_XM_070663629.1_30	1116	917	271	70.895
lcl|NC_091864.1_mrna_XM_070663144.1_31	20129	19930	1472	17.7181
lcl|NC_091864.1_mrna_XM_070663666.1_32	1248	1049	5.40654	1.2364
lcl|NC_091864.1_ncrna_XR_011546416.1_33	4771	4572	0	0
lcl|NC_091864.1_ncrna_XR_011546418.1_34	4703	4504	0	0
lcl|NC_091864.1_ncrna_XR_011546417.1_35	4686	4487	42	2.24548
