target_id	length	eff_length	est_counts	tpm
lcl|NW_012020990.1_mrna_XM_011689755.1_1	352	239.501	0	0
lcl|NW_012021460.1_mrna_XM_011701521.1_2	370	257.301	0	0
lcl|NW_012021576.1_trna_3	73	16.3261	0	0
lcl|NW_012021799.1_mrna_XM_011685984.1_4	390	277.087	0	0
lcl|NW_012022190.1_mrna_XM_011688230.1_5	274	163.981	0	0
lcl|NW_012022290.1_mrna_XM_011689353.1_6	213	107.737	0.202071	0.358934
lcl|NW_012022940.1_trna_7	72	15.9737	0	0
lcl|NW_012022951.1_trna_8	74	16.6765	0	0
lcl|NW_012026031.1_ncrna_XR_974594.1_9	223	116.52	4.01135	6.5882
lcl|NW_012026224.1_mrna_XM_011693981.1_10	363	250.377	0	0
lcl|NW_012026564.1_ncrna_XR_974945.1_11	140	50.589	0	0
lcl|NW_012026650.1_mrna_XM_011697195.1_12	300	188.961	1.09028	1.10419
lcl|NW_012026773.1_mrna_XM_011698374.1_13	867	753.01	0	0
lcl|NW_012026774.1_mrna_XM_011686616.1_14	819	705.01	0	0
lcl|NW_012026774.1_mrna_XM_011686641.1_15	5280	5166.01	0	0
lcl|NW_012026774.1_mrna_XM_011686653.1_16	1359	1245.01	0	0
lcl|NW_012026774.1_mrna_XM_011686664.1_17	2181	2067.01	0	0
lcl|NW_012026774.1_mrna_XM_011686676.1_18	405	291.944	0	0
lcl|NW_012026774.1_mrna_XM_011686686.1_19	426	312.823	0	0
lcl|NW_012026774.1_mrna_XM_011686700.1_20	1281	1167.01	0	0
lcl|NW_012026774.1_mrna_XM_011686713.1_21	927	813.01	0	0
lcl|NW_012026774.1_mrna_XM_011686750.1_22	783	669.01	0	0
lcl|NW_012026774.1_mrna_XM_011686764.1_23	921	807.01	0	0
lcl|NW_012026774.1_ncrna_XR_975175.1_24	372	259.249	39.2653	28.9847
lcl|NW_012026774.1_mrna_XM_011700363.1_25	671	557.072	0	0
lcl|NW_012026774.1_mrna_XM_011701149.1_26	625	511.128	0	0
lcl|NW_012026774.1_mrna_XM_011686783.1_27	408	294.944	0	0
lcl|NW_012026774.1_mrna_XM_011703063.1_28	414	300.884	0	0
lcl|NW_012026774.1_mrna_XM_011702290.1_29	382	269.169	0	0
lcl|NW_012026774.1_mrna_XM_011705435.1_30	1226	1112.01	0	0
lcl|NW_012026774.1_mrna_XM_011707250.1_31	6926	6812.01	36.5672	1.02729
lcl|NW_012026774.1_mrna_XM_011706597.1_32	7123	7009.01	91.4328	2.49645
lcl|NW_012026774.1_mrna_XM_011708785.1_33	1077	963.01	92.954	18.472
lcl|NW_012026774.1_mrna_XM_011708169.1_34	992	878.01	5.04598	1.09983
lcl|NW_012026774.1_mrna_XM_011709019.1_35	2840	2726.01	43	3.01869
lcl|NW_012026774.1_mrna_XM_011709322.1_36	4553	4439.01	89	3.83691
lcl|NW_012026774.1_mrna_XM_011709216.1_37	3579	3465.01	2	0.110459
lcl|NW_012026774.1_mrna_XM_011709136.1_38	3665	3551.01	0	0
lcl|NW_012026774.1_mrna_XM_011709616.1_39	2137	2023.01	39.0727	3.69617
lcl|NW_012026774.1_mrna_XM_011709457.1_40	2208	2094.01	251.927	23.0236
lcl|NW_012026774.1_mrna_XM_011709538.1_41	2024	1910.01	0	0
lcl|NW_012026774.1_mrna_XM_011709704.1_42	2628	2514.01	384.008	29.2315
lcl|NW_012026774.1_mrna_XM_011709788.1_43	2653	2539.01	33.992	2.56206
