target_id	length	eff_length	est_counts	tpm
lcl|NW_012130065.1_mrna_XM_012199135.1_1	1360	1150.31	1056	57.3774
lcl|NW_012130065.1_mrna_XM_012199146.1_2	861	651.381	35	3.35835
lcl|NW_012130065.1_mrna_XM_012199156.1_3	984	774.312	86	6.94185
lcl|NW_012130065.1_mrna_XM_012202086.1_4	273	96.9935	1755	1130.91
lcl|NW_012130065.1_mrna_XM_012199166.1_5	46023	45813.3	28002	38.2023
lcl|NW_012130065.1_mrna_XM_012199177.1_6	726	516.439	23	2.78356
lcl|NW_012130065.1_mrna_XM_012207451.1_7	2295	2085.31	1494	44.7788
lcl|NW_012130065.1_mrna_XM_012208508.1_8	3087	2877.31	2717	59.0195
lcl|NW_012130065.1_mrna_XM_012198906.1_9	1767	1557.31	637	25.5656
lcl|NW_012130065.1_mrna_XM_012199964.1_10	1056	846.312	3518.54	259.851
lcl|NW_012130065.1_mrna_XM_012199188.1_11	1773	1563.31	98	3.91808
lcl|NW_012130065.1_mrna_XM_012201021.1_12	5064	4854.31	197	2.53648
lcl|NW_012130065.1_ncrna_XR_001046497.1_13	436	233.776	11	2.94094
lcl|NW_012130065.1_mrna_XM_012202778.1_14	1666	1456.31	182	7.81105
lcl|NW_012130065.1_mrna_XM_012199200.1_15	882	672.381	363	33.743
lcl|NW_012130065.1_mrna_XM_012203805.1_16	1893	1683.31	12	0.445563
lcl|NW_012130065.1_mrna_XM_012199211.1_17	1428	1218.31	184	9.43956
lcl|NW_012130065.1_mrna_XM_012204861.1_18	703	493.439	16	2.02665
lcl|NW_012130065.1_mrna_XM_012205891.1_19	1950	1740.31	189	6.78777
lcl|NW_012130065.1_mrna_XM_012206883.1_20	747	537.439	578	67.2188
lcl|NW_012130065.1_mrna_XM_012206991.1_21	840	630.381	2526	250.451
lcl|NW_012130065.1_mrna_XM_012207098.1_22	4506	4296.31	52	0.756485
lcl|NW_012130065.1_mrna_XM_012199221.1_23	2793	2583.31	5	0.120972
lcl|NW_012130065.1_mrna_XM_012199232.1_24	12558	12348.3	3339	16.9006
lcl|NW_012130065.1_mrna_XM_012207198.1_25	469	264.294	1994	471.554
lcl|NW_012130065.1_mrna_XM_012207303.1_26	717	507.439	1438	177.12
lcl|NW_012130065.1_mrna_XM_012207413.1_27	1671	1461.31	904	38.665
lcl|NW_012130065.1_mrna_XM_012207517.1_28	5028	4818.31	1438	18.6533
lcl|NW_012130065.1_mrna_XM_012207620.1_29	3102	2892.31	119	2.57155
lcl|NW_012130065.1_mrna_XM_012207729.1_30	2082	1872.31	572	19.0946
lcl|NW_012130065.1_mrna_XM_012207837.1_31	4494	4284.31	1031	15.0408
lcl|NW_012130065.1_mrna_XM_012207944.1_32	1329	1119.31	2906	162.27
lcl|NW_012130065.1_mrna_XM_012208052.1_33	3054	2844.31	1222	26.8526
lcl|NW_012130065.1_mrna_XM_012199243.1_34	354	160.238	537	209.461
lcl|NW_012130065.1_mrna_XM_012208155.1_35	1980	1770.31	834	29.4448
lcl|NW_012130065.1_mrna_XM_012208260.1_36	1014	804.312	266	20.6704
lcl|NW_012130065.1_mrna_XM_012208358.1_37	3444	3234.31	378	7.3047
lcl|NW_012130065.1_mrna_XM_012199254.1_38	1926	1716.31	319	11.6168
lcl|NW_012130065.1_mrna_XM_012199264.1_39	2940	2730.31	1052	24.0822
lcl|NW_012130065.1_mrna_XM_012208471.1_40	1866	1656.31	1216	45.8864
lcl|NW_012130065.1_mrna_XM_012208581.1_41	1605	1395.31	718	32.1622
lcl|NW_012130065.1_mrna_XM_012208685.1_42	732	522.439	85	10.1689
lcl|NW_012130065.1_mrna_XM_012199275.1_43	27609	27399.3	3655.01	8.33762
lcl|NW_012130065.1_mrna_XM_012208795.1_44	333	142.537	31.9858	14.0256
lcl|NW_012130065.1_mrna_XM_012208903.1_45	3462	3252.31	3325	63.8987
lcl|NW_012130065.1_mrna_XM_012199286.1_46	738	528.439	744	87.9975
lcl|NW_012130065.1_mrna_XM_012209013.1_47	2445	2235.31	1778	49.7149
lcl|NW_012130065.1_mrna_XM_012199293.1_48	789	579.439	0	0
lcl|NW_012130065.1_mrna_XM_012199305.1_49	1392	1182.31	257	13.5861
lcl|NW_012130065.1_mrna_XM_012209121.1_50	3567	3357.31	877	16.3268
lcl|NW_012130065.1_mrna_XM_012198564.1_51	1466	1256.31	29	1.44276
lcl|NW_012130065.1_mrna_XM_012198765.1_52	2952	2742.31	2140	48.7741
lcl|NW_012130065.1_mrna_XM_012198875.1_53	741	531.439	79	9.29107
lcl|NW_012130065.1_mrna_XM_012198973.1_54	2637	2427.31	241	6.2056
lcl|NW_012130065.1_mrna_XM_012199083.1_55	891	681.381	359	32.9304
lcl|NW_012130065.1_mrna_XM_012199192.1_56	885	675.381	8	0.740345
lcl|NW_012130065.1_mrna_XM_012199315.1_57	873	663.381	259	24.4022
lcl|NW_012130065.1_mrna_XM_012199326.1_58	1497	1287.31	198	9.61333
lcl|NW_012130065.1_mrna_XM_012199338.1_59	705	495.439	277	34.9447
lcl|NW_012130065.1_mrna_XM_012199298.1_60	2766	2556.31	794	19.4133
lcl|NW_012130065.1_mrna_XM_012199399.1_61	747	537.439	224	26.0502
lcl|NW_012130065.1_mrna_XM_012199357.1_62	1791	1581.31	2082	82.2916
lcl|NW_012130065.1_mrna_XM_012199495.1_63	5931	5721.31	5428	59.2976
lcl|NW_012130065.1_mrna_XM_012199607.1_64	1518	1308.31	453	21.6411
lcl|NW_012130065.1_mrna_XM_012199714.1_65	648	438.806	674	96.002
lcl|NW_012130065.1_mrna_XM_012199368.1_66	1329	1119.31	745	41.6004
lcl|NW_012130065.1_mrna_XM_012199817.1_67	1124	914.312	5	0.341797
lcl|NW_012130065.1_trna_68	82	16.85	0	0
lcl|NW_012130065.1_mrna_XM_012199928.1_69	2436	2226.31	16.0137	0.44957
lcl|NW_012130065.1_mrna_XM_012200030.1_70	2765	2555.31	1326.99	32.4575
lcl|NW_012130065.1_mrna_XM_012200137.1_71	288	107.9	580	335.968
lcl|NW_012130065.1_mrna_XM_012200244.1_72	627	417.933	85	12.7117
lcl|NW_012130065.1_mrna_XM_012200354.1_73	4239	4029.31	1008	15.6359
lcl|NW_012130065.1_mrna_XM_012200457.1_74	2036	1826.31	67	2.29294
lcl|NW_012130065.1_mrna_XM_012200564.1_75	4302	4092.31	238	3.63497
lcl|NW_012130065.1_mrna_XM_012200672.1_76	804	594.381	1	0.105154
lcl|NW_012130065.1_mrna_XM_012200777.1_77	900	690.312	1239	112.181
lcl|NW_012130065.1_mrna_XM_012200881.1_78	939	729.312	174	14.9117
lcl|NW_012130065.1_mrna_XM_012201097.1_79	1435	1225.31	12355	630.215
lcl|NW_012130065.1_mrna_XM_012200990.1_80	808	598.381	2274	237.523
lcl|NW_012130065.1_mrna_XM_012201207.1_81	825	615.381	551	55.9629
lcl|NW_012130065.1_mrna_XM_012199388.1_82	603	394.338	1205	190.99
lcl|NW_012130065.1_mrna_XM_012201315.1_83	1017	807.312	11744	909.216
lcl|NW_012130065.1_mrna_XM_012201422.1_84	1374	1164.31	655	35.1613
lcl|NW_012130065.1_mrna_XM_012199398.1_85	669	459.582	338	45.967
lcl|NW_012130065.1_mrna_XM_012201530.1_86	1362	1152.31	962	52.1792
lcl|NW_012130065.1_mrna_XM_012199404.1_87	1851	1641.31	632	24.0668
lcl|NW_012130065.1_mrna_XM_012199412.1_88	1581	1371.31	322	14.6762
lcl|NW_012130065.1_mrna_XM_012201739.1_89	3330	3120.31	1037	20.7718
lcl|NW_012130065.1_mrna_XM_012201635.1_90	1935	1725.31	2570	93.1018
lcl|NW_012130065.1_mrna_XM_012201848.1_91	2031	1821.31	26	0.89224
lcl|NW_012130065.1_mrna_XM_012201944.1_92	1038	828.312	40	3.01827
lcl|NW_012130065.1_mrna_XM_012202056.1_93	1002	792.312	54	4.25981
lcl|NW_012130065.1_mrna_XM_012199423.1_94	896	686.381	90	8.1954
lcl|NW_012130065.1_mrna_XM_012202157.1_95	685	475.489	689	90.5673
lcl|NW_012130065.1_mrna_XM_012202260.1_96	2556	2346.31	643	17.1284
lcl|NW_012130065.1_mrna_XM_012202356.1_97	870	660.381	93	8.802
lcl|NW_012130065.1_mrna_XM_012202464.1_98	711	501.439	1652	205.913
lcl|NW_012130065.1_mrna_XM_012199440.1_99	840	630.381	3	0.297448
lcl|NW_012130065.1_mrna_XM_012202676.1_100	1117	907.312	158.304	10.905
lcl|NW_012130065.1_mrna_XM_012202569.1_101	2029	1819.31	727.696	24.9997
