target_id	length	eff_length	est_counts	tpm
lcl|NC_039506.1_mrna_XM_026971221.1_1	3913	3714	12.655	0.487647
lcl|NC_039506.1_mrna_XM_011354154.3_2	1297	1098	0.00465098	0.000606216
lcl|NC_039506.1_ncrna_XR_003406694.1_3	4490	4291	0	0
lcl|NC_039506.1_mrna_XM_011354161.3_4	4707	4508	1332.76	42.3111
lcl|NC_039506.1_mrna_XM_011354162.3_5	4590	4391	0	0
lcl|NC_039506.1_mrna_XM_026968533.1_6	4686	4487	840.899	26.8209
lcl|NC_039506.1_mrna_XM_011354164.3_7	4588	4389	54.1971	1.76724
lcl|NC_039506.1_mrna_XM_011354165.2_8	4926	4727	111.749	3.38333
lcl|NC_039506.1_mrna_XM_011354158.3_9	4929	4730	0	0
lcl|NC_039506.1_mrna_XM_011354166.3_10	4922	4723	2045.39	61.979
lcl|NC_039506.1_mrna_XM_011354163.2_11	4587	4388	0	0
lcl|NC_039506.1_mrna_XM_026973782.1_12	12403	12204	3400.14	39.8731
lcl|NC_039506.1_mrna_XM_011354174.2_13	4116	3917	338.197	12.3567
lcl|NC_039506.1_mrna_XM_026973763.1_14	9147	8948	52.3162	0.83675
lcl|NC_039506.1_mrna_XM_026973771.1_15	9060	8861	79.2396	1.27981
lcl|NC_039506.1_mrna_XM_026973765.1_16	9123	8924	0	0
lcl|NC_039506.1_mrna_XM_026973768.1_17	9101	8902	145.978	2.34685
lcl|NC_039506.1_mrna_XM_026973777.1_18	8673	8474	0	0
lcl|NC_039506.1_mrna_XM_026973780.1_19	8620	8421	9.28545	0.157806
lcl|NC_039506.1_mrna_XM_026973774.1_20	9111	8912	117.848	1.89248
lcl|NC_039506.1_ncrna_XR_895553.2_21	3034	2835	1	0.0504815
lcl|NC_039506.1_mrna_XM_026970744.1_22	1949	1750	0	0
lcl|NC_039506.1_mrna_XM_011354181.3_23	1507	1308	0	0
lcl|NC_039506.1_mrna_XM_026968252.1_24	3265	3066	440.331	20.5539
lcl|NC_039506.1_mrna_XM_026968256.1_25	2657	2458	344.004	20.0294
lcl|NC_039506.1_mrna_XM_026968264.1_26	4020	3821	12.3999	0.464436
lcl|NC_039506.1_miscrna_XR_002194000.2_27	3234	3035	228.494	10.7746
lcl|NC_039506.1_mrna_XM_011354184.3_28	3123	2924	11.979	0.586313
lcl|NC_039506.1_mrna_XM_011354183.3_29	5285	5086	0	0
lcl|NC_039506.1_mrna_XM_026974529.1_30	6316	6117	39.2471	0.918236
lcl|NC_039506.1_mrna_XM_026974535.1_31	5430	5231	13.4862	0.36897
lcl|NC_039506.1_mrna_XM_026974539.1_32	7231	7032	4.25537	0.0866053
lcl|NC_039506.1_mrna_XM_026970669.1_33	6742	6543	107.197	2.34472
lcl|NC_039506.1_mrna_XM_011349642.3_34	3838	3639	802	31.5412
lcl|NC_039506.1_mrna_XM_011349644.3_35	5174	4975	710	20.4245
lcl|NC_039506.1_mrna_XM_026974544.1_36	3465	3266	4.16693	0.182593
lcl|NC_039506.1_mrna_XM_020033661.2_37	3785	3586	0	0
lcl|NC_039506.1_mrna_XM_020033649.2_38	3235	3036	1.00893	0.0475605
lcl|NC_039506.1_mrna_XM_020033648.2_39	2076	1877	0	0
lcl|NC_039506.1_miscrna_XR_895067.3_40	6229	6030	0.355356	0.00843397
lcl|NC_039506.1_mrna_XM_026970897.1_41	2219	2020	34.9911	2.47909
lcl|NC_039506.1_mrna_XM_026970587.1_42	2241	2042	408.009	28.5956
lcl|NC_039506.1_mrna_XM_026971231.1_43	759	560	0	0
lcl|NC_039506.1_mrna_XM_026971228.1_44	2409	2210	3.99942	0.258995
lcl|NC_039506.1_mrna_XM_011349657.3_45	3530	3331	2	0.0859293
lcl|NC_039506.1_mrna_XM_026970574.1_46	2195	1996	3.61149	0.258948
lcl|NC_039506.1_ncrna_XR_003406681.1_47	4740	4541	12	0.378195
lcl|NC_039506.1_mrna_XM_011349662.3_48	4163	3964	117.222	4.23216
lcl|NC_039506.1_mrna_XM_026969055.1_49	745	546	300.117	78.6654
lcl|NC_039506.1_mrna_XM_011349667.3_50	747	548	3626.5	947.093
lcl|NC_039506.1_mrna_XM_011349668.3_51	7773	7574	6258.1	118.25
lcl|NC_039506.1_mrna_XM_026971500.1_52	4722	4523	2251.5	71.2412
lcl|NC_039506.1_mrna_XM_026972149.1_53	2938	2739	258.99	13.5325
lcl|NC_039506.1_mrna_XM_026972156.1_54	4222	4023	0	0
lcl|NC_039506.1_mrna_XM_026972164.1_55	4257	4058	0	0
lcl|NC_039506.1_mrna_XM_026972160.1_56	4445	4246	0	0
lcl|NC_039506.1_mrna_XM_026972153.1_57	5642	5443	0	0
lcl|NC_039506.1_mrna_XM_026972166.1_58	5788	5589	0	0
lcl|NC_039506.1_mrna_XM_026972171.1_59	5661	5462	0	0
lcl|NC_039506.1_mrna_XM_026972178.1_60	3758	3559	0	0
lcl|NC_039506.1_mrna_XM_026972174.1_61	3916	3717	0	0
lcl|NC_039506.1_mrna_XM_026974579.1_62	2651	2452	16.0172	0.934873
lcl|NC_039506.1_mrna_XM_026972022.1_63	7686	7487	97.3506	1.86087
lcl|NC_039506.1_mrna_XM_026972021.1_64	7694	7495	1057.16	20.1861
lcl|NC_039506.1_mrna_XM_026972027.1_65	642	443	0	0
lcl|NC_039506.1_mrna_XM_026972034.1_66	550	351	5.03952	2.05479
lcl|NC_039506.1_mrna_XM_011349692.3_67	2826	2627	1939.5	105.661
lcl|NC_039506.1_mrna_XM_026969021.1_68	1720	1521	98.2153	9.24135
lcl|NC_039506.1_mrna_XM_026969031.1_69	1470	1271	345.605	38.9152
lcl|NC_039506.1_mrna_XM_026974586.1_70	3876	3677	1.41196	0.054956
lcl|NC_039506.1_mrna_XM_026974589.1_71	5298	5099	0	0
lcl|NC_039506.1_mrna_XM_020034124.2_72	1120	921	5.635	0.875629
lcl|NC_039506.1_mrna_XM_020034111.2_73	7519	7320	4263	83.347
lcl|NC_039506.1_ncrna_XR_895307.3_74	7093	6894	28.9613	0.601219
lcl|NC_039506.1_mrna_XM_026972418.1_75	5060	4861	155.5	4.57815
lcl|NC_039506.1_mrna_XM_011351901.2_76	559	360	1	0.397542
lcl|NC_039506.1_mrna_XM_026972431.1_77	2113	1914	0	0
