target_id	length	eff_length	est_counts	tpm
lcl|NW_027249063.1_mrna_XM_071697275.1_1	7870	7573.44	1.12266e-08	3.09261e-10
lcl|NW_027249063.1_mrna_XM_071697193.1_2	7815	7518.44	166.818	4.62898
lcl|NW_027249063.1_mrna_XM_071697357.1_3	2795	2498.44	21.1821	1.76876
lcl|NW_027249063.1_mrna_XM_071697562.1_4	10503	10206.4	77.507	1.5843
lcl|NW_027249063.1_mrna_XM_071697643.1_5	4415	4118.44	0.0772213	0.00391178
lcl|NW_027249063.1_mrna_XM_071697479.1_6	4269	3972.44	160.759	8.44283
lcl|NW_027249063.1_mrna_XM_071699511.1_7	12060	11763.4	2.76509	0.0490394
lcl|NW_027249063.1_mrna_XM_071699664.1_8	12057	11760.4	448.99	7.96497
lcl|NW_027249063.1_mrna_XM_071699750.1_9	11922	11625.4	6.85249	0.122973
lcl|NW_027249063.1_mrna_XM_071699908.1_10	11919	11622.4	1173.57	21.0659
lcl|NW_027249063.1_mrna_XM_071699586.1_11	12060	11763.4	395.866	7.02077
lcl|NW_027249063.1_mrna_XM_071699826.1_12	11922	11625.4	1033.3	18.5434
lcl|NW_027249063.1_mrna_XM_071700514.1_13	10532	10235.4	31.0635	0.633162
lcl|NW_027249063.1_mrna_XM_071700434.1_14	11320	11023.4	0.000842255	1.59403e-05
lcl|NW_027249063.1_mrna_XM_071700343.1_15	11401	11104.4	0.56916	0.0106932
lcl|NW_027249063.1_mrna_XM_071700199.1_16	11632	11335.4	179.268	3.29939
lcl|NW_027249063.1_mrna_XM_071700595.1_17	11669	11372.4	7.33603	0.134579
lcl|NW_027249063.1_mrna_XM_071700037.1_18	11713	11416.4	83.9935	1.53492
lcl|NW_027249063.1_mrna_XM_071700266.1_19	11729	11432.4	391.16	7.13815
lcl|NW_027249063.1_mrna_XM_071700111.1_20	11750	11453.4	2.51325e-06	4.57794e-08
lcl|NW_027249063.1_mrna_XM_071700663.1_21	9839	9542.44	98.6098	2.15591
lcl|NW_027249063.1_ncrna_XR_011717619.1_22	2069	1772.44	0	0
lcl|NW_027249063.1_ncrna_XR_011717258.1_23	671	374.684	11	6.1249
lcl|NW_027249063.1_ncrna_XR_011717267.1_24	3753	3456.44	4.14703e-08	2.5031e-09
lcl|NW_027249063.1_ncrna_XR_011717271.1_25	3220	2923.44	20	1.42727
lcl|NW_027249063.1_ncrna_XR_011717260.1_26	2539	2242.44	14	1.3025
lcl|NW_027249063.1_mrna_XM_071698993.1_27	2786	2489.44	41.4922	3.47725
lcl|NW_027249063.1_mrna_XM_071699080.1_28	2752	2455.44	57.1062	4.85204
lcl|NW_027249063.1_mrna_XM_071697960.1_29	6608	6311.44	454	15.0071
lcl|NW_027249063.1_mrna_XM_071698381.1_30	8668	8371.44	2.38649e-07	5.94743e-09
lcl|NW_027249063.1_mrna_XM_071698295.1_31	8919	8622.44	672.925	16.282
lcl|NW_027249063.1_mrna_XM_071698466.1_32	7476	7179.44	655.075	19.0358
lcl|NW_027249063.1_mrna_XM_071698660.1_33	2492	2195.44	144.101	13.6935
lcl|NW_027249063.1_mrna_XM_071698907.1_34	2562	2265.44	283.352	26.0942
lcl|NW_027249063.1_mrna_XM_071698571.1_35	2494	2197.44	0	0
lcl|NW_027249063.1_mrna_XM_071698737.1_36	2412	2115.44	279.941	27.6081
lcl|NW_027249063.1_mrna_XM_071699168.1_37	2405	2108.44	90.5208	8.95689
lcl|NW_027249063.1_mrna_XM_071698830.1_38	2745	2448.44	51.0354	4.34863
lcl|NW_027249063.1_mrna_XM_071699258.1_39	2551	2254.44	110.452	10.2213
lcl|NW_027249063.1_mrna_XM_071698167.1_40	10069	9772.44	0.000144335	3.08133e-06
lcl|NW_027249063.1_mrna_XM_071698091.1_41	9944	9647.44	609	13.1697
lcl|NW_027249063.1_mrna_XM_071699379.1_42	2166	1869.44	135	15.0658
lcl|NW_027249063.1_mrna_XM_071700883.1_43	412	119.668	450.528	785.444
lcl|NW_027249063.1_mrna_XM_071700796.1_44	438	143.413	190.472	277.085
lcl|NW_027249063.1_mrna_XM_071701396.1_45	7684	7387.44	98	2.7676
lcl|NW_027249063.1_mrna_XM_071701309.1_46	7990	7693.44	0	0
lcl|NW_027249063.1_mrna_XM_071701176.1_47	4351	4054.44	193	9.93109
lcl|NW_027249063.1_mrna_XM_071701088.1_48	4397	4100.44	0	0
lcl|NW_027249063.1_ncrna_XR_011717827.1_49	2833	2536.44	0	0
lcl|NW_027249063.1_ncrna_XR_011717819.1_50	2743	2446.44	45	3.8375
lcl|NW_027249063.1_ncrna_XR_011717832.1_51	2636	2339.44	0	0
lcl|NW_027249063.1_ncrna_XR_011717842.1_52	2582	2285.44	0	0
lcl|NW_027249063.1_ncrna_XR_011717854.1_53	709	412.684	12.6509	6.39553
lcl|NW_027249063.1_ncrna_XR_011717850.1_54	817	520.442	18.3491	7.35549
lcl|NW_027249063.1_mrna_XM_071702693.1_55	1941	1644.44	280	35.523
lcl|NW_027249063.1_mrna_XM_071701649.1_56	4376	4079.44	28	1.43195
lcl|NW_027249063.1_mrna_XM_071701780.1_57	4326	4029.44	651.273	33.7201
lcl|NW_027249063.1_mrna_XM_071701866.1_58	4323	4026.44	1767.73	91.5935
lcl|NW_027249063.1_mrna_XM_071702901.1_59	479	183.167	45.2015	51.4845
lcl|NW_027249063.1_mrna_XM_071702819.1_60	516	219.813	115.798	109.906
lcl|NW_027249063.1_mrna_XM_071702573.1_61	2192	1895.44	957	105.335
lcl|NW_027249063.1_mrna_XM_071701516.1_62	4187	3890.44	222	11.9049
lcl|NW_027249063.1_mrna_XM_071701975.1_63	4703	4406.44	196.272	9.29266
lcl|NW_027249063.1_mrna_XM_071702458.1_64	4430	4133.44	35.9081	1.81239
lcl|NW_027249063.1_mrna_XM_071702380.1_65	4700	4403.44	0	0
lcl|NW_027249063.1_mrna_XM_071702060.1_66	4136	3839.44	0.00379025	0.000205954
lcl|NW_027249063.1_mrna_XM_071702146.1_67	4126	3829.44	316.817	17.2601
lcl|NW_027249063.1_mrna_XM_071702232.1_68	4191	3894.44	0	0
lcl|NW_027249063.1_mrna_XM_071702297.1_69	4201	3904.44	0	0
lcl|NW_027249063.1_mrna_XM_071703448.1_70	2961	2664.44	0	0
lcl|NW_027249063.1_mrna_XM_071703536.1_71	2796	2499.44	0	0
lcl|NW_027249063.1_mrna_XM_071703360.1_72	3015	2718.44	0	0
lcl|NW_027249063.1_mrna_XM_071703787.1_73	3019	2722.44	2	0.153265
lcl|NW_027249063.1_mrna_XM_071703664.1_74	3051	2754.44	19	1.4391
lcl|NW_027249063.1_mrna_XM_071704042.1_75	3090	2793.44	46.3163	3.45911
lcl|NW_027249063.1_mrna_XM_071703918.1_76	3110	2813.44	24.2319	1.79689
lcl|NW_027249063.1_mrna_XM_071704165.1_77	9467	9170.44	228.491	5.19815
lcl|NW_027249063.1_mrna_XM_071704252.1_78	9490	9193.44	205.509	4.66363
lcl|NW_027249063.1_mrna_XM_071705356.1_79	861	564.442	0	0
lcl|NW_027249063.1_mrna_XM_071704812.1_80	1851	1554.44	45.5467	6.11298
lcl|NW_027249063.1_mrna_XM_071704897.1_81	1821	1524.44	194.453	26.6119
