target_id	length	eff_length	est_counts	tpm
lcl|NW_011623728.1_mrna_XM_011054566.1_1	196	25.2058	0	0
lcl|NW_011624586.1_ncrna_XR_846910.1_2	136	34.75	0	0
lcl|NW_011624727.1_mrna_XM_011069933.1_3	258	26.0221	1.62916	4.107
lcl|NW_011624860.1_mrna_XM_011050785.1_4	273	22.7144	0	0
lcl|NW_011624872.1_mrna_XM_011051941.1_5	258	26.0221	0	0
lcl|NW_011625353.1_mrna_XM_011053060.1_6	325	58.7152	2.44604	2.73285
lcl|NW_011625419.1_mrna_XM_011054215.1_7	240	40.4335	0	0
lcl|NW_011625430.1_mrna_XM_011055343.1_8	235	41.0964	0	0
lcl|NW_011625696.1_mrna_XM_011057713.1_9	445	177.708	0	0
lcl|NW_011625781.1_mrna_XM_011058873.1_10	237	41.0098	4.65754	7.45026
lcl|NW_011625949.1_mrna_XM_011062367.1_11	580	312.65	6.32932	1.32801
lcl|NW_011625970.1_mrna_XM_011063536.1_12	490	222.65	0	0
lcl|NW_011626003.1_mrna_XM_011064707.1_13	529	261.65	0	0
lcl|NW_011626056.1_mrna_XM_011065862.1_14	582	314.65	0	0
lcl|NW_011626079.1_ncrna_XR_846969.1_15	299	34.8428	0	0
lcl|NW_011626117.1_ncrna_XR_847052.1_16	669	401.65	86.2961	14.0944
lcl|NW_011626120.1_mrna_XM_011068524.1_17	666	398.65	0	0
lcl|NW_011626159.1_mrna_XM_011069491.1_18	1083	815.65	13.6378	1.09684
lcl|NW_011626164.1_mrna_XM_011069602.1_19	600	332.65	0	0
lcl|NW_011626168.1_ncrna_XR_847172.1_20	207	28.9478	46.0511	104.358
lcl|NW_011626187.1_mrna_XM_011069818.1_21	639	371.65	2	0.353019
lcl|NW_011626194.1_mrna_XM_011069934.1_22	517	249.65	0	0
lcl|NW_011626205.1_mrna_XM_011070057.1_23	351	84.0053	0	0
lcl|NW_011626208.1_mrna_XM_011070177.1_24	808	540.65	1.52149	0.18461
lcl|NW_011626220.1_mrna_XM_011070389.1_25	914	646.65	3.15944	0.320511
lcl|NW_011626221.1_mrna_XM_011070500.1_26	1164	896.65	23.9569	1.75271
lcl|NW_011626222.1_mrna_XM_011070601.1_27	825	557.65	227.682	26.7837
lcl|NW_011626239.1_mrna_XM_011070709.1_28	386	118.708	11.5752	6.39661
lcl|NW_011626243.1_mrna_XM_011070824.1_29	925	657.65	68.2605	6.8089
lcl|NW_011626245.1_mrna_XM_011070931.1_30	919	651.65	114.501	11.5265
lcl|NW_011626261.1_mrna_XM_011050786.1_31	1362	1094.65	0	0
lcl|NW_011626283.1_ncrna_XR_845642.1_32	1004	736.65	0	0
lcl|NW_011626283.1_ncrna_XR_845635.1_33	983	715.65	210.507	19.296
lcl|NW_011626283.1_ncrna_XR_845637.1_34	968	700.65	29.0503	2.71989
lcl|NW_011626283.1_ncrna_XR_845649.1_35	960	692.65	12.9914	1.2304
lcl|NW_011626283.1_ncrna_XR_845664.1_36	747	479.65	0	0
lcl|NW_011626290.1_mrna_XM_011051118.1_37	627	359.65	0	0
lcl|NW_011626291.1_mrna_XM_011051238.1_38	1896	1628.65	0	0
