target_id	length	eff_length	est_counts	tpm
lcl|NC_037638.1_mrna_XM_623972.6_1	1447	1267.01	112.401	13.0747
lcl|NC_037638.1_miscrna_XR_001705491.2_2	835	655.013	17.7761	3.9997
lcl|NC_037638.1_miscrna_XR_001705490.2_3	1068	888.013	31.823	5.28157
lcl|NC_037638.1_mrna_XM_006557405.3_4	4225	4045.01	134.018	4.88297
lcl|NC_037638.1_mrna_XM_006557404.3_5	4189	4009.01	803.249	29.5294
lcl|NC_037638.1_mrna_XM_623949.6_6	4183	4003.01	0.00165446	6.09131e-05
lcl|NC_037638.1_mrna_XM_006557406.3_7	4099	3919.01	59.7314	2.2463
lcl|NC_037638.1_mrna_XM_026446303.1_8	4256	4076.01	316	11.426
lcl|NC_037638.1_mrna_XM_026439913.1_9	1745	1565.01	414.558	39.0399
lcl|NC_037638.1_mrna_NM_001242554.1_10	1848	1668.01	653.442	57.7363
lcl|NC_037638.1_mrna_XM_016917677.1_11	1156	976.013	683.916	103.274
lcl|NC_037638.1_mrna_XM_016917679.2_12	811	631.013	0	0
lcl|NC_037638.1_mrna_XM_016917662.2_13	2088	1908.01	229.271	17.7097
lcl|NC_037638.1_mrna_XM_026440071.1_14	1866	1686.01	0	0
lcl|NC_037638.1_mrna_XM_016917667.2_15	1817	1637.01	0	0
lcl|NC_037638.1_mrna_XM_006557400.3_16	1761	1581.01	654.533	61.0152
lcl|NC_037638.1_mrna_XM_016917672.2_17	1767	1587.01	48.4973	4.5038
lcl|NC_037638.1_mrna_XM_394142.7_18	2330	2150.01	377.782	25.8965
lcl|NC_037638.1_mrna_XM_392111.7_19	1595	1415.01	806	83.9491
lcl|NC_037638.1_mrna_XM_016910851.2_20	2736	2556.01	59.6421	3.43899
lcl|NC_037638.1_mrna_XM_016910856.2_21	1635	1455.01	91.4201	9.26011
lcl|NC_037638.1_ncrna_XR_001702207.2_22	1102	922.013	9	1.43862
lcl|NC_037638.1_mrna_XM_026443867.1_23	370	192.386	18.0705	13.8433
lcl|NC_037638.1_mrna_XM_006557392.2_24	5269	5089.01	831.652	24.0852
lcl|NC_037638.1_ncrna_XR_001702201.2_25	709	529.072	5	1.39283
lcl|NC_037638.1_mrna_XM_026443863.1_26	1346	1166.01	232	29.3242
lcl|NC_037638.1_mrna_XM_006557389.3_27	2131	1951.01	0	0
lcl|NC_037638.1_mrna_XM_026443894.1_28	2080	1900.01	292.114	22.6589
lcl|NC_037638.1_mrna_XM_394141.4_29	2319	2139.01	139.404	9.60511
lcl|NC_037638.1_mrna_XM_006557388.1_30	2262	2082.01	51.4819	3.64429
lcl|NC_037638.1_mrna_XM_006557391.3_31	2797	2617.01	120.49	6.7856
lcl|NC_037638.1_mrna_XM_392109.6_32	2378	2198.01	34.3244	2.30152
lcl|NC_037638.1_mrna_XM_016910832.2_33	2705	2525.01	632.185	36.8997
lcl|NC_037638.1_mrna_XM_006557387.3_34	519	339.356	213.438	92.6954
lcl|NC_037638.1_mrna_XM_394140.7_35	670	490.072	130.562	39.2643
lcl|NC_037638.1_mrna_XM_026446104.1_36	7543	7363.01	146	2.92239
lcl|NC_037638.1_mrna_XM_016910793.2_37	3212	3032.01	13.9075	0.67602
lcl|NC_037638.1_mrna_XM_006557376.3_38	3214	3034.01	5.68066	0.275945
lcl|NC_037638.1_mrna_XM_016910803.2_39	2843	2663.01	0	0
lcl|NC_037638.1_mrna_XM_006557380.3_40	3009	2829.01	32.9504	1.71659
lcl|NC_037638.1_mrna_XM_006557381.3_41	2940	2760.01	0	0
lcl|NC_037638.1_mrna_XM_001122271.5_42	3144	2964.01	0	0
lcl|NC_037638.1_mrna_XM_006557386.3_43	2769	2589.01	0	0
lcl|NC_037638.1_mrna_XM_006557383.3_44	3106	2926.01	31.8738	1.60546
lcl|NC_037638.1_mrna_XM_006557382.3_45	4454	4274.01	35.2284	1.21478
lcl|NC_037638.1_mrna_XM_006557384.3_46	4248	4068.01	69.182	2.50641
lcl|NC_037638.1_mrna_XM_006557379.3_47	2870	2690.01	0	0
lcl|NC_037638.1_mrna_XM_006557385.3_48	3942	3762.01	66.8157	2.61758
lcl|NC_037638.1_mrna_XM_016910810.2_49	2647	2467.01	562.516	33.6051
lcl|NC_037638.1_precursorrna_NR_031523.1_50	84	12.7429	0	0
lcl|NC_037638.1_ncrna_51	23	24	0	0
lcl|NC_037638.1_precursorrna_NR_031522.1_52	89	12.1518	0	0
lcl|NC_037638.1_precursorrna_NR_127369.1_53	78	13.2683	0	0
lcl|NC_037638.1_ncrna_54	23	24	0	0
lcl|NC_037638.1_ncrna_55	24	25	0	0
lcl|NC_037638.1_precursorrna_NR_034307.1_56	79	12.8261	1	11.4907
lcl|NC_037638.1_ncrna_57	23	24	0	0
lcl|NC_037638.1_precursorrna_NR_034285.1_58	100	12.2544	1	12.0268
lcl|NC_037638.1_ncrna_59	21	22	0	0
lcl|NC_037638.1_precursorrna_NR_034287.1_60	100	12.2544	2	24.0537
lcl|NC_037638.1_ncrna_61	23	24	0	0
lcl|NC_037638.1_precursorrna_NR_034296.1_62	100	12.2544	1	12.0268
lcl|NC_037638.1_ncrna_63	19	20	0	0
lcl|NC_037638.1_miscrna_XR_003305810.1_64	2794	2614.01	226.725	12.783
lcl|NC_037638.1_mrna_XM_026444102.1_65	2208	2028.01	93.2583	6.77733
lcl|NC_037638.1_mrna_XM_394248.6_66	2212	2032.01	0.0168366	0.00122115
lcl|NC_037638.1_mrna_XM_026446225.1_67	14474	14294	3.10527e-05	3.20174e-07
lcl|NC_037638.1_mrna_XM_026446229.1_68	14423	14243	93.5805	0.968334
lcl|NC_037638.1_mrna_XM_026446228.1_69	14444	14264	2.15023e-05	2.22169e-07
lcl|NC_037638.1_mrna_XM_026446230.1_70	14417	14237	0.000172174	1.78234e-06
lcl|NC_037638.1_mrna_XM_026446227.1_71	14453	14273	0.000156022	1.61106e-06
lcl|NC_037638.1_mrna_XM_026446232.1_72	14407	14227	0.00540141	5.59545e-05
lcl|NC_037638.1_mrna_XM_026446234.1_73	14356	14176	0.278597	0.00289643
lcl|NC_037638.1_mrna_XM_026446237.1_74	14266	14086	303.434	3.17481
lcl|NC_037638.1_mrna_XM_026446226.1_75	14458	14278	0.00010621	1.09633e-06
lcl|NC_037638.1_mrna_XM_026446233.1_76	14395	14215	0.000940603	9.75216e-06
lcl|NC_037638.1_mrna_XM_026446235.1_77	14316	14136	6.20019	0.0646427
lcl|NC_037638.1_mrna_XM_026446236.1_78	14300	14120	21.5003	0.224415
lcl|NC_037638.1_mrna_XM_026446231.1_79	14089	13909	2.67262e-08	2.83193e-10
lcl|NC_037638.1_mrna_XM_026446241.1_80	4544	4364.01	31.2643	1.05585
lcl|NC_037638.1_mrna_XM_026446239.1_81	4421	4241.01	651.755	22.6494
lcl|NC_037638.1_mrna_XM_016910677.2_82	4544	4364.01	0	0
lcl|NC_037638.1_mrna_XM_026446240.1_83	4606	4426.01	12.9731	0.431988
lcl|NC_037638.1_mrna_XM_026446242.1_84	6159	5979.01	7.00742	0.172731
lcl|NC_037638.1_mrna_XM_001120565.5_85	1474	1294.01	66.9197	7.62179
lcl|NC_037638.1_mrna_XM_003249064.4_86	4011	3831.01	1133.31	43.5991
lcl|NC_037638.1_mrna_XM_016918148.2_87	4332	4152.01	2.66713	0.0946731
lcl|NC_037638.1_mrna_XM_016918144.2_88	5550	5370.01	17.6645	0.484806
lcl|NC_037638.1_mrna_XM_006557369.3_89	5530	5350.01	0	0
lcl|NC_037638.1_mrna_XM_016918147.2_90	4942	4762.01	91.5655	2.83389
lcl|NC_037638.1_mrna_XM_016910683.2_91	2164	1984.01	3	0.222853
lcl|NC_037638.1_precursorrna_NR_039462.1_92	88	12.7449	0	0
lcl|NC_037638.1_ncrna_93	23	24	0	0
lcl|NC_037638.1_mrna_XM_006557372.3_94	4161	3981.01	626.916	23.209
lcl|NC_037638.1_mrna_XM_006557374.3_95	1791	1611.01	3	0.27445
lcl|NC_037638.1_mrna_XM_026441502.1_96	7798	7618.01	367.969	7.11887
lcl|NC_037638.1_miscrna_XR_001706010.2_97	1263	1083.01	4	0.544337
lcl|NC_037638.1_miscrna_XR_001706008.2_98	1507	1327.01	2.00827	0.223043
lcl|NC_037638.1_miscrna_XR_003304966.1_99	147	23.3184	0	0
lcl|NC_037638.1_ncrna_XR_001706027.2_100	1089	909.013	3	0.486399
lcl|NC_037638.1_mrna_XM_394245.6_101	3465	3285.01	1464	65.6819
lcl|NC_037638.1_mrna_XM_016916693.2_102	3014	2834.01	3.63339e-05	1.88952e-06
lcl|NC_037638.1_mrna_NM_001141964.1_103	2233	2053.01	1239.38	88.9724
lcl|NC_037638.1_ncrna_XR_003306183.1_104	556	376.25	0	0
lcl|NC_037638.1_mrna_XM_003249062.4_105	937	757.013	2	0.389375
lcl|NC_037638.1_miscrna_XR_407471.3_106	2799	2619.01	191.659	10.7853
lcl|NC_037638.1_mrna_XM_001122476.5_107	2689	2509.01	218.364	12.8268
lcl|NC_037638.1_miscrna_XR_407453.3_108	4147	3967.01	159.378	5.92115
lcl|NC_037638.1_mrna_NM_001204751.1_109	3811	3631.01	18.6221	0.755862
lcl|NC_037638.1_precursorrna_NR_039460.1_110	135	19.5925	1	7.52231
lcl|NC_037638.1_ncrna_111	21	22	0	0
lcl|NC_037638.1_mrna_XM_006557359.3_112	1532	1352.01	829.453	90.4175
lcl|NC_037638.1_mrna_XM_016914916.2_113	1416	1236.01	506.174	60.3557
lcl|NC_037638.1_mrna_XM_006557358.3_114	1684	1504.01	981.374	96.1666
lcl|NC_037638.1_mrna_XM_001122509.5_115	1231	1051.01	321	45.0131
lcl|NC_037638.1_mrna_XM_006557357.3_116	2665	2485.01	233.593	13.8539
lcl|NC_037638.1_mrna_XM_016917835.2_117	2757	2577.01	0.0669665	0.00382986
lcl|NC_037638.1_mrna_XM_026441961.1_118	2429	2249.01	22.3403	1.46399
lcl|NC_037638.1_mrna_XM_016917834.2_119	2623	2443.01	0	0
lcl|NC_037638.1_ncrna_XR_001706436.2_120	443	264.181	72	40.1674
lcl|NC_037638.1_mrna_XM_006557355.2_121	2938	2758.01	423.468	22.629
lcl|NC_037638.1_mrna_XM_006557354.2_122	3327	3147.01	284.089	13.3044
lcl|NC_037638.1_mrna_XM_026446332.1_123	3374	3194.01	196.444	9.06449
