target_id	length	eff_length	est_counts	tpm
lcl|NW_020229214.1_mrna_XM_011261799.3_1	1127	931.101	140.403	15.7963
lcl|NW_020229214.1_mrna_XM_011261798.3_2	1230	1034.1	150.597	15.2556
lcl|NW_020229214.1_mrna_XM_011261796.2_3	1747	1551.1	4762	321.607
lcl|NW_020229214.1_mrna_XM_011261795.3_4	3846	3650.1	2080.64	59.7131
lcl|NW_020229214.1_mrna_XM_011261794.3_5	1891	1695.1	402	24.8432
lcl|NW_020229214.1_mrna_XM_011261792.3_6	2008	1812.1	1135.28	65.6295
lcl|NW_020229214.1_mrna_XM_025407179.1_7	1959	1763.1	153.715	9.13307
lcl|NW_020229214.1_mrna_XM_020028237.2_8	10876	10680.1	136.936	1.34313
lcl|NW_020229214.1_mrna_XM_011261791.3_9	10740	10544.1	1055.06	10.482
lcl|NW_020229214.1_mrna_XM_025407110.1_10	13866	13670.1	1753.06	13.4339
lcl|NW_020229214.1_mrna_XM_011261790.3_11	13872	13676.1	199.884	1.53106
lcl|NW_020229214.1_mrna_XM_011261788.3_12	13881	13685.1	1507.43	11.5389
lcl|NW_020229214.1_mrna_XM_011261789.3_13	13878	13682.1	1548.95	11.8594
lcl|NW_020229214.1_mrna_XM_011261786.3_14	13887	13691.1	33.831	0.258853
lcl|NW_020229214.1_mrna_XM_011261787.3_15	14702	14506.1	235.849	1.70318
lcl|NW_020229214.1_mrna_XM_011261783.2_16	2333	2137.1	430.719	21.1128
lcl|NW_020229214.1_mrna_XM_011261785.2_17	1836	1640.1	66.2809	4.23345
lcl|NW_020229214.1_mrna_XM_025408472.1_18	1451	1255.1	8.20156	0.684533
lcl|NW_020229214.1_mrna_XM_025407408.1_19	4370	4174.1	361	9.05985
lcl|NW_020229214.1_mrna_XM_011261778.3_20	875	679.101	4	0.617024
lcl|NW_020229214.1_mrna_XM_011261777.3_21	2858	2662.1	315.322	12.4081
lcl|NW_020229214.1_miscrna_XR_003122444.1_22	810	614.101	40.8927	6.97562
lcl|NW_020229214.1_mrna_XM_011261776.3_23	409	216.451	1640.79	794.089
lcl|NW_020229214.1_mrna_XM_025406635.1_24	843	647.101	222.917	36.0867
lcl|NW_020229214.1_trna_25	74	15.0909	0.75	5.20622
lcl|NW_020229214.1_mrna_XM_011261637.3_26	2348	2152.1	36	1.75233
lcl|NW_020229214.1_mrna_XM_011261631.3_27	2478	2282.1	182.14	8.36076
lcl|NW_020229214.1_mrna_XM_011261634.3_28	2265	2069.1	466.86	23.6364
lcl|NW_020229214.1_mrna_XM_020028187.2_29	2480	2284.1	0	0
lcl|NW_020229214.1_miscrna_XR_003122855.1_30	6451	6255.1	1237	20.7163
lcl|NW_020229214.1_mrna_XM_011261624.3_31	4772	4576.1	111.924	2.56215
lcl|NW_020229214.1_mrna_XM_011261627.3_32	4644	4448.1	0.000136871	3.22338e-06
lcl|NW_020229214.1_mrna_XM_011261621.3_33	4897	4701.1	0.000193461	4.31093e-06
lcl|NW_020229214.1_mrna_XM_011261629.3_34	4876	4680.1	168.983	3.78236
lcl|NW_020229214.1_mrna_XM_011261628.3_35	4891	4695.1	197.729	4.41167
lcl|NW_020229214.1_mrna_XM_011261630.3_36	4870	4674.1	127.851	2.86537
lcl|NW_020229214.1_mrna_XM_025406758.1_37	4880	4684.1	0	0
lcl|NW_020229214.1_mrna_XM_011261626.3_38	4769	4573.1	25.3378	0.58041
