target_id	length	eff_length	est_counts	tpm
lcl|NC_092358.1_mrna_XM_071769953.1_1	648	485.43	77	92.4118
lcl|NC_092358.1_mrna_XM_071769941.1_2	2603	2440.43	9	2.14852
lcl|NC_092358.1_mrna_XM_071769889.1_3	3015	2852.43	20.916	4.27195
lcl|NC_092358.1_mrna_XM_071769880.1_4	3016	2853.43	83.084	16.9634
lcl|NC_092358.1_mrna_XM_071769927.1_5	1736	1573.43	52	19.2539
lcl|NC_092358.1_mrna_XM_071769965.1_6	457	294.903	81	160.018
lcl|NC_092358.1_mrna_XM_071769904.1_7	4631	4468.43	0	0
lcl|NC_092358.1_mrna_XM_071769902.1_8	4504	4341.43	0	0
lcl|NC_092358.1_mrna_XM_071769914.1_9	3763	3600.43	16	2.58898
lcl|NC_092358.1_mrna_XM_071769495.1_10	9073	8910.43	0.0121969	0.000797472
lcl|NC_092358.1_mrna_XM_071769486.1_11	9160	8997.43	319.988	20.7194
lcl|NC_092358.1_ncrna_XR_011730769.1_12	1034	871.43	1	0.668545
lcl|NC_092358.1_mrna_XM_071779881.1_13	2665	2502.43	262	60.9962
lcl|NC_092358.1_mrna_XM_071779840.1_14	2611	2448.43	372	88.5153
lcl|NC_092358.1_mrna_XM_071779852.1_15	3584	3421.43	34.0406	5.79633
lcl|NC_092358.1_mrna_XM_071779869.1_16	1849	1686.43	11.7083	4.04472
lcl|NC_092358.1_mrna_XM_071779860.1_17	3288	3125.43	15.2511	2.84285
lcl|NC_092358.1_mrna_XM_071779915.1_18	2525	2362.43	7.36686	1.81672
lcl|NC_092358.1_mrna_XM_071779905.1_19	2645	2482.43	5.63314	1.32202
lcl|NC_092358.1_mrna_XM_071780019.1_20	1515	1352.43	2	0.861546
lcl|NC_092358.1_mrna_XM_071779973.1_21	2779	2616.43	3	0.667998
lcl|NC_092358.1_mrna_XM_071769830.1_22	4264	4101.43	57.8731	8.22062
lcl|NC_092358.1_mrna_XM_071769820.1_23	4278	4115.43	127.127	17.9964
lcl|NC_092358.1_mrna_XM_071769844.1_24	1821	1658.43	66	23.1852
lcl|NC_092358.1_mrna_XM_071769869.1_25	1633	1470.43	69.8826	27.6878
lcl|NC_092358.1_mrna_XM_071769859.1_26	1451	1288.43	104.117	47.0789
lcl|NC_092358.1_mrna_XM_071779255.1_27	1074	911.43	0	0
lcl|NC_092358.1_mrna_XM_071779244.1_28	2901	2738.43	1	0.212746
lcl|NC_092358.1_mrna_XM_071779232.1_29	3578	3415.43	0	0
lcl|NC_092358.1_mrna_XM_071785940.1_30	3468	3305.43	0	0
lcl|NC_092358.1_miscrna_XR_011731316.1_31	2879	2716.43	0	0
lcl|NC_092358.1_mrna_XM_071773911.1_32	3635	3472.43	3	0.503328
lcl|NC_092358.1_mrna_XM_071773927.1_33	2704	2541.43	79	18.1097
lcl|NC_092358.1_mrna_XM_071779974.1_34	1877	1714.43	150	50.9724
lcl|NC_092358.1_mrna_XM_071779930.1_35	1546	1383.43	0	0
lcl|NC_092358.1_mrna_XM_071779947.1_36	1574	1411.43	53.7492	22.1858
lcl|NC_092358.1_mrna_XM_071779956.1_37	1476	1313.43	37.2196	16.5093
lcl|NC_092358.1_mrna_XM_071779939.1_38	1592	1429.43	0	0
lcl|NC_092358.1_mrna_XM_071779965.1_39	1286	1123.43	11.0312	5.72058
lcl|NC_092358.1_mrna_XM_071779893.1_40	1856	1693.43	74	25.4582
lcl|NC_092358.1_mrna_XM_071779996.1_41	1240	1077.43	256	138.425
lcl|NC_092358.1_mrna_XM_071780030.1_42	1236	1073.43	80	43.419
lcl|NC_092358.1_mrna_XM_071779981.1_43	1407	1244.43	252.623	118.267
lcl|NC_092358.1_mrna_XM_071780036.1_44	884	721.43	2.10703	1.70153
lcl|NC_092358.1_mrna_XM_071780006.1_45	2929	2766.43	293.893	61.8917
lcl|NC_092358.1_mrna_XM_071778958.1_46	1655	1492.43	25.8145	10.077
lcl|NC_092358.1_mrna_XM_071779057.1_47	787	624.43	44	41.0518
lcl|NC_092358.1_mrna_XM_071778952.1_48	1645	1482.43	5.4478	2.14097
lcl|NC_092358.1_miscrna_XR_011732161.1_49	2411	2248.43	0	0
lcl|NC_092358.1_miscrna_XR_011732163.1_50	2315	2152.43	0.597231	0.16165
lcl|NC_092358.1_miscrna_XR_011732162.1_51	2342	2179.43	19.3233	5.16538
lcl|NC_092358.1_miscrna_XR_011732164.1_52	2381	2218.43	0	0
lcl|NC_092358.1_miscrna_XR_011732160.1_53	2483	2320.43	21.3653	5.36419
lcl|NC_092358.1_mrna_XM_071778936.1_54	2265	2102.43	25.4518	7.05279
lcl|NC_092358.1_mrna_XM_071779044.1_55	893	730.43	128	102.093
lcl|NC_092358.1_mrna_XM_071778726.1_56	14787	14624.4	0	0
lcl|NC_092358.1_mrna_XM_071778717.1_57	14829	14666.4	85.7271	3.40531
lcl|NC_092358.1_mrna_XM_071778803.1_58	14392	14229.4	0.000314661	1.2883e-05
lcl|NC_092358.1_mrna_XM_071778794.1_59	14395	14232.4	605.036	24.7665
lcl|NC_092358.1_mrna_XM_071778748.1_60	14590	14427.4	0	0
lcl|NC_092358.1_mrna_XM_071778768.1_61	14584	14421.4	0	0
lcl|NC_092358.1_mrna_XM_071778784.1_62	14578	14415.4	133.558	5.39768
