target_id	length	eff_length	est_counts	tpm
lcl|NC_050467.1_mrna_XM_012665896.3_1	1282	1083	926	67.0706
lcl|NC_050467.1_mrna_XM_028192329.2_2	2395	2196	536.097	19.1496
lcl|NC_050467.1_mrna_XM_012665895.3_3	2392	2193	6782.28	242.598
lcl|NC_050467.1_mrna_XM_012665894.3_4	2398	2199	6.74704e-06	2.40679e-07
lcl|NC_050467.1_mrna_XM_036292642.1_5	1897	1698	156.62	7.23535
lcl|NC_050467.1_miscrna_XR_003626137.2_6	1699	1500	82.4958	4.3141
lcl|NC_050467.1_miscrna_XR_003626138.2_7	1581	1382	100.649	5.7128
lcl|NC_050467.1_mrna_XM_012665900.2_8	1939	1740	829.988	37.4173
lcl|NC_050467.1_mrna_XM_012665897.3_9	2478	2279	478.138	16.4573
lcl|NC_050467.1_mrna_XM_028192106.2_10	2556	2357	115.73	3.85155
lcl|NC_050467.1_mrna_XM_012665874.3_11	1710	1511	135.99	7.05979
lcl|NC_050467.1_mrna_XM_012665875.3_12	1610	1411	24.01	1.3348
lcl|NC_050467.1_mrna_XM_012665904.3_13	615	416	1676.47	316.121
lcl|NC_050467.1_mrna_XM_028192297.2_14	579	380	268.527	55.4311
lcl|NC_050467.1_ncrna_XR_004964791.1_15	189	13.1915	0	0
lcl|NC_050467.1_mrna_XM_012665902.3_16	2205	2006	19.9934	0.781816
lcl|NC_050467.1_mrna_XM_012665903.3_17	1904	1705	8.00664	0.368363
lcl|NC_050467.1_mrna_XM_012665883.3_18	1850	1651	1358	64.5212
lcl|NC_050467.1_mrna_XM_012665884.3_19	2073	1874	125.504	5.25335
lcl|NC_050467.1_mrna_XM_036292681.1_20	1611	1412	367.343	20.4074
lcl|NC_050467.1_mrna_XM_036292687.1_21	1825	1626	13.0765	0.630843
lcl|NC_050467.1_mrna_XM_012665885.3_22	1787	1588	9.07659	0.448355
lcl|NC_050467.1_mrna_XM_036292760.1_23	597	398	73.0169	14.391
lcl|NC_050467.1_mrna_XM_012665892.3_24	665	466	442.345	74.4602
lcl|NC_050467.1_mrna_XM_036292759.1_25	1181	982	523.629	41.8275
lcl|NC_050467.1_mrna_XM_012665893.3_26	1058	859	392.009	35.7975
lcl|NC_050467.1_mrna_XM_012665886.3_27	2316	2117	676.09	25.0515
lcl|NC_050467.1_mrna_XM_012665887.2_28	2336	2137	31.9105	1.17133
lcl|NC_050467.1_mrna_XM_012665882.3_29	1955	1756	16.9269	0.756139
lcl|NC_050467.1_mrna_XM_012665881.3_30	2044	1845	0	0
lcl|NC_050467.1_mrna_XM_028192296.2_31	2013	1814	67.2926	2.90991
lcl|NC_050467.1_mrna_XM_036292650.1_32	1958	1759	0.000436342	1.94586e-05
lcl|NC_050467.1_mrna_XM_012665888.3_33	1341	1142	3591.47	246.692
lcl|NC_050467.1_mrna_XM_012665890.3_34	1483	1284	252.571	15.4301
lcl|NC_050467.1_mrna_XM_012665889.3_35	1489	1290	423.739	25.7667
lcl|NC_050467.1_mrna_XM_012665891.3_36	1343	1144	609.999	41.8266
lcl|NC_050467.1_mrna_XM_012665876.2_37	7942	7743	0.0276598	0.000280214
lcl|NC_050467.1_mrna_XM_012665879.2_38	7877	7678	143.476	1.46582
lcl|NC_050467.1_mrna_XM_012665877.2_39	7921	7722	1134.87	11.5283
lcl|NC_050467.1_mrna_XM_012665878.2_40	7900	7701	226.135	2.3034
lcl|NC_050467.1_mrna_XM_028192060.2_41	2518	2319	1208	40.8616
lcl|NC_050467.1_ncrna_XR_004963521.1_42	1438	1239	0	0
lcl|NC_050467.1_ncrna_XR_004963522.1_43	1380	1181	0	0
lcl|NC_050467.1_ncrna_XR_004963520.1_44	2506	2307	5	0.170009
lcl|NC_050467.1_mrna_XM_012683871.3_45	10412	10213	869.513	6.6784
lcl|NC_050467.1_mrna_XM_036287692.1_46	5913	5714	15.1594	0.208109
lcl|NC_050467.1_mrna_XM_036287687.1_47	5787	5588	0	0
lcl|NC_050467.1_miscrna_XR_004963514.1_48	5854	5655	0	0
lcl|NC_050467.1_mrna_XM_036287683.1_49	14510	14311	32.0197	0.175508
lcl|NC_050467.1_mrna_XM_036287682.1_50	14508	14309	0	0
lcl|NC_050467.1_mrna_XM_012683875.3_51	14572	14373	103.793	0.566462
lcl|NC_050467.1_mrna_XM_012683876.3_52	14517	14318	7.3104	0.0400505
lcl|NC_050467.1_mrna_XM_036287724.1_53	14186	13987	75.0711	0.421015
lcl|NC_050467.1_mrna_XM_036287735.1_54	13259	13060	0	0
lcl|NC_050467.1_mrna_XM_036287732.1_55	14484	14285	0	0
lcl|NC_050467.1_mrna_XM_028192071.2_56	9478	9279	334.93	2.83141
lcl|NC_050467.1_mrna_XM_036287713.1_57	9470	9271	13.215	0.111812
lcl|NC_050467.1_mrna_XM_036287753.1_58	6018	5819	95.3857	1.28583
lcl|NC_050467.1_mrna_XM_036287749.1_59	6101	5902	310.614	4.12831
lcl|NC_050467.1_mrna_XM_036294710.1_60	2645	2446	5.16484	0.165634
lcl|NC_050467.1_mrna_XM_012674607.3_61	4853	4654	42	0.707901
lcl|NC_050467.1_ncrna_XR_004963314.1_62	19267	19068	45.3998	0.186766
lcl|NC_050467.1_mrna_XM_012669117.3_63	737	538	1126	164.174
lcl|NC_050467.1_ncrna_XR_004963312.1_64	2522	2323	15.4979	0.523326
lcl|NC_050467.1_ncrna_XR_004963311.1_65	2930	2731	27.1688	0.780366
lcl|NC_050467.1_ncrna_XR_003626153.2_66	1146	947	4.91205	0.406876
lcl|NC_050467.1_ncrna_XR_004963310.1_67	1702	1503	32.0872	1.67464
lcl|NC_050467.1_mrna_XM_012669953.2_68	7054	6855	980.213	11.2166
lcl|NC_050467.1_mrna_XM_012669951.3_69	7076	6877	0.319124	0.00364007
lcl|NC_050467.1_mrna_XM_012669952.3_70	7067	6868	1000.06	11.4221
lcl|NC_050467.1_miscrna_XR_001138577.3_71	5079	4880	0	0
lcl|NC_050467.1_miscrna_XR_001138578.3_72	5020	4821	24.4049	0.39709
lcl|NC_050467.1_mrna_XM_012669950.3_73	2167	1968	938	37.3876
lcl|NC_050467.1_mrna_XM_012669948.2_74	6867	6668	1676.82	19.726
lcl|NC_050467.1_mrna_XM_012669949.2_75	6858	6659	134.307	1.58212
lcl|NC_050467.1_mrna_XM_012669946.2_76	6894	6695	905.273	10.6067
lcl|NC_050467.1_mrna_XM_012669947.2_77	6876	6677	1526.6	17.9347
lcl|NC_050467.1_mrna_XM_012669945.3_78	2102	1903	308	12.6958
lcl|NC_050467.1_mrna_XM_012669957.3_79	2948	2749	553	15.7797
lcl|NC_050467.1_mrna_XM_012669955.2_80	2302	2103	2695.37	100.538
lcl|NC_050467.1_mrna_XM_012669956.3_81	2442	2243	183.701	6.42441
lcl|NC_050467.1_mrna_XM_036287062.1_82	1498	1299	0	0
lcl|NC_050467.1_mrna_XM_012669954.3_83	1510	1311	701.925	41.9989
lcl|NC_050467.1_mrna_XM_036282494.1_84	8221	8022	1541.26	15.071
lcl|NC_050467.1_mrna_XM_028192343.2_85	3490	3291	59.8082	1.42555
lcl|NC_050467.1_mrna_XM_012669819.3_86	3316	3117	670.36	16.8702
lcl|NC_050467.1_mrna_XM_028192342.2_87	5467	5268	3.97041	0.0591207
lcl|NC_050467.1_mrna_XM_036282534.1_88	4985	4786	7.49911	0.12291
lcl|NC_050467.1_mrna_XM_028192341.2_89	5742	5543	149.48	2.11538
lcl|NC_050467.1_mrna_XM_012669817.3_90	4276	4077	58.6042	1.12755
lcl|NC_050467.1_mrna_XM_012669816.3_91	4643	4444	100.245	1.76944
lcl|NC_050467.1_mrna_XM_012669814.3_92	4652	4453	8.52849	0.150234
lcl|NC_050467.1_mrna_XM_012669820.3_93	1183	984	461.107	36.7583
lcl|NC_050467.1_mrna_XM_012669821.3_94	1669	1470	0	0
lcl|NC_050467.1_mrna_XM_012669822.3_95	1533	1334	0	0
lcl|NC_050467.1_mrna_XM_012669823.3_96	1520	1321	0	0
lcl|NC_050467.1_mrna_XM_028192345.2_97	1672	1473	9.79746	0.521747
lcl|NC_050467.1_mrna_XM_012669824.3_98	1646	1447	11.8366	0.641666
lcl|NC_050467.1_mrna_XM_012669827.3_99	1601	1402	9.5524	0.534459
lcl|NC_050467.1_mrna_XM_012669826.3_100	1457	1258	6.70681	0.418201
lcl|NC_050467.1_mrna_XM_012673900.3_101	3549	3350	2011	47.0887
lcl|NC_050467.1_mrna_XM_028192022.2_102	1170	971	576	46.5321
lcl|NC_050467.1_mrna_XM_028192023.2_103	1367	1168	10.9647	0.736381
lcl|NC_050467.1_mrna_XM_012673899.3_104	955	756	0	0
lcl|NC_050467.1_mrna_XM_012673890.3_105	3755	3556	105.035	2.31698
lcl|NC_050467.1_mrna_XM_012673891.3_106	1882	1683	383	17.8511
lcl|NC_050467.1_mrna_XM_012673895.3_107	2485	2286	52.8282	1.81275
lcl|NC_050467.1_mrna_XM_012673892.3_108	2574	2375	598.458	19.766
lcl|NC_050467.1_mrna_XM_012673896.3_109	2254	2055	483.663	18.4621
lcl|NC_050467.1_mrna_XM_012673894.3_110	2488	2289	548.051	18.7813
lcl|NC_050467.1_mrna_XM_012673898.3_111	1404	1205	1046.29	68.1106
lcl|NC_050467.1_mrna_XM_028192024.2_112	8774	8575	588.818	5.38638
lcl|NC_050467.1_mrna_XM_036282506.1_113	8770	8571	7.30534	0.0668588
lcl|NC_050467.1_mrna_XM_028192028.2_114	1223	1024	102.287	7.83553
lcl|NC_050467.1_mrna_XM_028192030.2_115	1203	1004	87.3211	6.82237
lcl|NC_050467.1_mrna_XM_028192032.2_116	1191	992	23.8566	1.88645
lcl|NC_050467.1_mrna_XM_028192027.2_117	1201	1002	271.905	21.2862
lcl|NC_050467.1_mrna_XM_028192029.2_118	1181	982	236.463	18.8887
lcl|NC_050467.1_mrna_XM_028192031.2_119	1169	970	63.9307	5.16996
lcl|NC_050467.1_mrna_XM_012673888.3_120	1230	1031	156.655	11.9189
lcl|NC_050467.1_mrna_XM_012673887.3_121	1210	1011	135.062	10.4793
lcl|NC_050467.1_mrna_XM_012673889.3_122	1198	999	37.5193	2.94604
lcl|NC_050467.1_mrna_XM_036282480.1_123	11444	11245	154.133	1.07519
lcl|NC_050467.1_mrna_XM_036282477.1_124	11474	11275	20.0561	0.139534
lcl|NC_050467.1_mrna_XM_036282484.1_125	11310	11111	562.811	3.97337
lcl|NC_050467.1_mrna_XM_012668804.3_126	3061	2862	247.658	6.78786
lcl|NC_050467.1_mrna_XM_012668802.3_127	3079	2880	89.424	2.43563
lcl|NC_050467.1_mrna_XM_036282568.1_128	3532	3333	34.3462	0.808339
lcl|NC_050467.1_mrna_XM_036282566.1_129	3100	2901	163.571	4.42292
lcl|NC_050467.1_mrna_XM_036282662.1_130	3072	2873	1666.94	45.5128
lcl|NC_050467.1_mrna_XM_012668801.3_131	2914	2715	3304.06	95.4614
lcl|NC_050467.1_ncrna_XR_004962158.1_132	454	255	1	0.307616
lcl|NC_050467.1_mrna_XM_012683989.3_133	4469	4270	1207.69	22.1859
lcl|NC_050467.1_mrna_XM_036282688.1_134	4563	4364	833.162	14.976
lcl|NC_050467.1_mrna_XM_028192346.2_135	4424	4225	6.48018	0.120312
lcl|NC_050467.1_mrna_XM_012683993.3_136	4401	4202	1472.82	27.4943
lcl|NC_050467.1_mrna_XM_012683990.3_137	2490	2291	66.449	2.27516
lcl|NC_050467.1_mrna_XM_012683991.3_138	2070	1871	27.551	1.15508
lcl|NC_050467.1_mrna_XM_028192347.2_139	1512	1313	334	19.9541
lcl|NC_050467.1_mrna_XM_012683998.3_140	1431	1232	0	0
lcl|NC_050467.1_mrna_XM_036282699.1_141	1501	1302	1.49827e-08	9.02667e-10
lcl|NC_050467.1_mrna_XM_012684001.3_142	2967	2768	47.6357	1.34994
lcl|NC_050467.1_mrna_XM_012684002.3_143	1930	1731	0	0
lcl|NC_050467.1_mrna_XM_012684003.3_144	2792	2593	1517.32	45.9013
lcl|NC_050467.1_mrna_XM_012684005.3_145	2735	2536	130.042	4.02239
