target_id	length	eff_length	est_counts	tpm
lcl|NW_011929473.1_mrna_XM_011634713.1_1	783	604.466	52.3946	22.9215
lcl|NW_011929482.1_mrna_XM_011646357.1_2	1119	940.466	2	0.56236
lcl|NW_011929497.1_mrna_XM_011649341.1_3	1086	907.466	51.2079	14.9223
lcl|NW_011929513.1_mrna_XM_011633627.2_4	748	569.523	0	0
lcl|NW_011929517.1_mrna_XM_025217460.1_5	644	465.573	7	3.97592
lcl|NW_011929523.1_mrna_XM_011635853.2_6	724	545.523	3.08719	1.49651
lcl|NW_011929530.1_mrna_XM_011637008.2_7	996	817.466	131.661	42.5907
lcl|NW_011929530.1_mrna_XM_011637757.2_8	956	777.466	14.6324	4.97695
lcl|NW_011929530.1_mrna_XM_011641609.2_9	684	505.523	139.838	73.1495
lcl|NW_011929530.1_mrna_XM_011640833.2_10	748	569.523	55.1623	25.6129
lcl|NW_011929530.1_mrna_XM_011642815.2_11	2651	2472.47	372.473	39.8376
lcl|NW_011929530.1_miscrna_XR_003096651.1_12	4043	3864.47	252.527	17.2801
lcl|NW_011929536.1_mrna_XM_025218838.1_13	486	308.02	0	0
lcl|NW_011929542.1_mrna_XM_025219045.1_14	444	266.536	0	0
lcl|NW_011929543.1_mrna_XM_011647147.1_15	664	485.573	0	0
lcl|NW_011929551.1_mrna_XM_011648975.1_16	558	379.746	0	0
lcl|NW_011929557.1_mrna_XM_011649299.1_17	705	526.523	149	74.8336
lcl|NW_011929558.1_mrna_XM_011649416.2_18	870	691.466	2	0.764869
lcl|NW_011929562.1_mrna_XM_025219960.1_19	528	349.781	1	0.756016
lcl|NW_011929567.1_trna_20	72	11.9355	2	44.3116
lcl|NW_011929572.1_mrna_XM_011649734.1_21	576	397.708	0	0
lcl|NW_011929577.1_mrna_XM_011649952.1_22	786	607.466	7.04162	3.06534
lcl|NW_011929582.1_mrna_XM_011650066.2_23	4369	4190.47	854	53.8919
lcl|NW_011929583.1_mrna_XM_011631418.1_24	534	355.746	0	0
lcl|NW_011929588.1_mrna_XM_011631531.1_25	525	346.816	2	1.52496
lcl|NW_011929595.1_mrna_XM_011631632.1_26	401	224.734	0	0
lcl|NW_011929620.1_ncrna_XR_967272.1_27	809	630.466	3.77314	1.58259
lcl|NW_011929620.1_ncrna_XR_967278.1_28	735	556.523	0	0
lcl|NW_011929620.1_ncrna_XR_967269.2_29	887	708.466	5.1564	1.92467
lcl|NW_011929620.1_mrna_XM_011632200.1_30	3794	3615.47	91.6074	6.7003
lcl|NW_011929620.1_miscrna_XR_003096507.1_31	169	35.8631	0	0
lcl|NW_011929623.1_mrna_XM_011632347.1_32	963	784.466	9.08732	3.0633
lcl|NW_011929624.1_mrna_XM_011632863.1_33	429	251.922	2	2.09938
lcl|NW_011929640.1_mrna_XM_011633082.1_34	456	278.4	0	0
lcl|NW_011929649.1_mrna_XM_011633189.1_35	486	308.02	89.4442	76.7895
lcl|NW_011929653.1_ncrna_XR_967405.1_36	1098	919.466	339.503	97.6419
lcl|NW_011929653.1_ncrna_XR_003096554.1_37	193	50.1121	197.003	1039.58
lcl|NW_011929657.1_mrna_XM_025217310.1_38	459	281.344	0	0
lcl|NW_011929660.1_mrna_XM_011633467.1_39	507	329.02	0	0
lcl|NW_011929675.1_mrna_XM_025217380.1_40	542	363.746	0	0
lcl|NW_011929682.1_mrna_XM_025217400.1_41	1114	935.466	1.01407	0.286659
lcl|NW_011929683.1_mrna_XM_025217489.1_42	2648	2469.47	128.374	13.7468
lcl|NW_011929683.1_mrna_XM_011634118.1_43	2629	2450.47	0.00222231	0.000239819
lcl|NW_011929683.1_mrna_XM_011634180.1_44	2567	2388.47	0.000113693	1.25876e-05
lcl|NW_011929683.1_mrna_XM_025217479.1_45	2560	2381.47	35.6233	3.95565
lcl|NW_011929683.1_mrna_XM_011634015.1_46	401	224.734	35	41.1839
lcl|NW_011929683.1_mrna_XM_025217421.1_47	3228	3049.47	1819	157.738
lcl|NW_011929683.1_mrna_XM_011634290.1_48	938	759.466	55.6015	19.36
lcl|NW_011929683.1_mrna_XM_011634369.1_49	600	421.708	108.398	67.9734
lcl|NW_011929683.1_mrna_XM_011634598.2_50	440	262.589	34	34.2398
lcl|NW_011929685.1_mrna_XM_025217552.1_51	1556	1377.47	144.924	27.8219
lcl|NW_011929685.1_mrna_XM_025217560.1_52	1513	1334.47	74.0823	14.6803
lcl|NW_011929685.1_mrna_XM_025217571.1_53	1485	1306.47	171.994	34.8131
lcl|NW_011929685.1_ncrna_XR_967535.2_54	875	696.466	18	6.8344
lcl|NW_011929698.1_mrna_XM_025217603.1_55	411	234.387	0	0
lcl|NW_011929701.1_mrna_XM_011634901.2_56	585	406.708	0	0
lcl|NW_011929717.1_ncrna_XR_967546.2_57	863	684.466	117	45.2024
lcl|NW_011929720.1_mrna_XM_011635215.2_58	698	519.523	0	0
lcl|NW_011929721.1_mrna_XM_025217677.1_59	673	494.573	5.23223	2.79759
lcl|NW_011929722.1_ncrna_XR_967573.1_60	382	206.254	14	17.9496
lcl|NW_011929738.1_mrna_XM_011635583.1_61	547	368.746	0	0
lcl|NW_011929740.1_mrna_XM_011635691.2_62	491	313.02	0	0
lcl|NW_011929756.1_mrna_XM_025217755.1_63	477	299.08	0	0
lcl|NW_011929758.1_mrna_XM_025217764.1_64	951	772.466	0	0
lcl|NW_011929765.1_mrna_XM_011635930.1_65	3017	2838.47	41	3.81969
lcl|NW_011929768.1_mrna_XM_011636241.2_66	850	671.466	11.374	4.47935
lcl|NW_011929768.1_mrna_XM_011636156.2_67	748	569.523	70.626	32.793
lcl|NW_011929772.1_ncrna_XR_967675.2_68	632	453.665	120	69.9478
lcl|NW_011929782.1_trna_69	74	11.15	0	0
lcl|NW_011929786.1_mrna_XM_011636769.1_70	600	421.708	7	4.38949
lcl|NW_011929790.1_mrna_XM_011636888.2_71	847	668.466	34	13.4502
lcl|NW_011929795.1_mrna_XM_025217974.1_72	408	231.504	0	0
lcl|NW_011929795.1_mrna_XM_011637717.1_73	1629	1450.47	0	0
lcl|NW_011929795.1_mrna_XM_011637120.1_74	1470	1291.47	324.406	66.4254
lcl|NW_011929795.1_mrna_XM_011637185.1_75	1398	1219.47	6.59362	1.42982
lcl|NW_011929795.1_mrna_XM_011637292.2_76	495	317.02	125	104.268
lcl|NW_011929795.1_mrna_XM_011637411.1_77	655	476.573	26	14.4269
lcl|NW_011929795.1_mrna_XM_011637836.2_78	819	640.466	34	14.0382
lcl|NW_011929795.1_ncrna_XR_967752.2_79	206	58.7154	0	0
lcl|NW_011929796.1_mrna_XM_011637939.1_80	367	192.144	0	0
lcl|NW_011929800.1_mrna_XM_011638170.1_81	1464	1285.47	16.5645	3.40758
lcl|NW_011929801.1_mrna_XM_025218203.1_82	1146	967.466	136	37.1733
lcl|NW_011929810.1_trna_83	72	11.9355	5.27301	116.828
lcl|NW_011929817.1_mrna_XM_011639018.2_84	1306	1127.47	326	76.4614
lcl|NW_011929817.1_mrna_XM_011638928.2_85	953	774.466	185	63.168
lcl|NW_011929818.1_mrna_XM_025218525.1_86	381	205.399	25	32.1862
lcl|NW_011929818.1_mrna_XM_011639210.2_87	4420	4241.47	0.0409135	0.00255081
lcl|NW_011929818.1_mrna_XM_011639130.2_88	4425	4246.47	91.6172	5.70528
lcl|NW_011929818.1_mrna_XM_011639286.2_89	4394	4215.47	244.342	15.3278
lcl|NW_011929818.1_mrna_XM_011639407.2_90	739	560.523	51.2769	24.1911
lcl|NW_011929818.1_mrna_XM_011639491.1_91	615	436.665	2.7231	1.64909
lcl|NW_011929818.1_mrna_XM_011639603.1_92	943	764.466	89	30.7865
lcl|NW_011929818.1_mrna_XM_011639838.2_93	7038	6859.47	1424.85	54.9297
lcl|NW_011929818.1_mrna_XM_011639722.2_94	451	273.4	6.14947	5.94794
lcl|NW_011929818.1_mrna_XM_011640074.1_95	2935	2756.47	721	69.1688
lcl|NW_011929818.1_mrna_XM_011639953.1_96	1872	1693.47	14	2.18615
lcl|NW_011929818.1_mrna_XM_011640189.1_97	4904	4725.47	657	36.7662
lcl|NW_011929818.1_mrna_XM_011640310.1_98	771	592.466	0	0
lcl|NW_011929818.1_mrna_XM_011640433.1_99	1076	897.466	0	0
lcl|NW_011929820.1_mrna_XM_025218608.1_100	310	139.513	0	0
lcl|NW_011929820.1_mrna_XM_025218546.1_101	231	76.0441	0	0
lcl|NW_011929820.1_mrna_XM_011640793.1_102	882	703.466	0	0
lcl|NW_011929820.1_mrna_XM_025218573.1_103	566	387.708	0	0
lcl|NW_011929820.1_mrna_XM_011640554.2_104	885	706.466	0	0
lcl|NW_011929830.1_mrna_XM_011641008.2_105	1120	941.466	80	22.4705
lcl|NW_011929832.1_mrna_XM_011641118.1_106	334	161.297	11.801	19.3473
lcl|NW_011929846.1_mrna_XM_011641237.2_107	771	592.466	78	34.8144
lcl|NW_011929848.1_mrna_XM_011641488.2_108	1095	916.466	0	0
lcl|NW_011929848.1_mrna_XM_011641360.1_109	706	527.523	115	57.648
lcl|NW_011929849.1_mrna_XM_011641731.2_110	455	277.4	0	0
lcl|NW_011929849.1_mrna_XM_011641610.1_111	872	693.466	0	0
lcl|NW_011929871.1_mrna_XM_011641976.2_112	535	356.746	0	0
lcl|NW_011929875.1_mrna_XM_011642174.1_113	353	178.897	0	0
lcl|NW_011929875.1_ncrna_XR_968075.1_114	109	13.1758	0	0
lcl|NW_011929879.1_mrna_XM_011642416.2_115	3070	2891.47	384	35.1189
lcl|NW_011929879.1_mrna_XM_011642621.2_116	1748	1569.47	38.1253	6.42375
lcl|NW_011929879.1_mrna_XM_011642704.2_117	1721	1542.47	15.9844	2.74037
lcl|NW_011929879.1_mrna_XM_011642537.1_118	2045	1866.47	19.2951	2.73372
lcl|NW_011929879.1_mrna_XM_011642781.2_119	1836	1657.47	0	0
lcl|NW_011929879.1_mrna_XM_011642843.1_120	1757	1578.47	80.5953	13.5021
lcl|NW_011929879.1_mrna_XM_011642963.2_121	1122	943.466	132	36.9978
lcl|NW_011929879.1_mrna_XM_011643075.1_122	1991	1812.47	0	0
lcl|NW_011929879.1_mrna_XM_011643459.1_123	1955	1776.47	0.99998	0.148855
lcl|NW_011929879.1_mrna_XM_011643219.2_124	2185	2006.47	0	0
lcl|NW_011929879.1_mrna_XM_011643299.2_125	2156	1977.47	0	0
lcl|NW_011929879.1_mrna_XM_011643381.2_126	2155	1976.47	0	0
lcl|NW_011929879.1_mrna_XM_011643149.1_127	1975	1796.47	2.03265e-05	2.99207e-06
lcl|NW_011929904.1_mrna_XM_011643580.2_128	659	480.573	76	41.8198
lcl|NW_011929904.1_ncrna_XR_003096810.1_129	107	12.7607	0	0
lcl|NW_011929904.1_mrna_XM_011643711.2_130	591	412.708	65	41.6484
lcl|NW_011929907.1_mrna_XM_025219126.1_131	1189	1010.47	0	0
lcl|NW_011929910.1_mrna_XM_011643941.2_132	886	707.466	0	0
lcl|NW_011929911.1_ncrna_XR_968200.1_133	341	167.777	0	0
lcl|NW_011929919.1_mrna_XM_025219183.1_134	881	702.466	16	6.02313
lcl|NW_011929920.1_ncrna_XR_003096825.1_135	1058	879.466	77	23.1526
lcl|NW_011929931.1_mrna_XM_025219369.1_136	330	157.624	4	6.71066
lcl|NW_011929931.1_mrna_XM_025219389.1_137	1021	842.466	68	21.3444
lcl|NW_011929931.1_mrna_XM_011645093.1_138	1414	1235.47	304	65.0685
lcl|NW_011929931.1_mrna_XM_011645319.2_139	808	629.466	2031	853.229
lcl|NW_011929931.1_mrna_XM_011645518.2_140	1280	1101.47	101.205	24.2974
lcl|NW_011929931.1_mrna_XM_011645437.2_141	1340	1161.47	607.795	138.382
lcl|NW_011929934.1_mrna_XM_011645640.1_142	1403	1224.47	218	47.0801
lcl|NW_011929936.1_ncrna_XR_968311.1_143	380	204.482	15.8874	20.5459
lcl|NW_011929937.1_mrna_XM_011646207.1_144	680	501.523	1	0.527275
lcl|NW_011929937.1_mrna_XM_011645837.2_145	489	311.02	108	91.8256
lcl|NW_011929937.1_mrna_XM_011645962.2_146	726	547.523	101	48.7806
lcl|NW_011929937.1_mrna_XM_011646084.2_147	401	224.734	253	297.7
lcl|NW_011929949.1_mrna_XM_011646434.1_148	944	765.466	51	17.6186
lcl|NW_011929952.1_mrna_XM_011646634.2_149	2550	2371.47	21.1956	2.36351
lcl|NW_011929952.1_mrna_XM_025219565.1_150	2817	2638.47	229.804	23.0322
lcl|NW_011929952.1_mrna_XM_011646548.1_151	2709	2530.47	0	0
lcl|NW_011929960.1_mrna_XM_011646956.1_152	1146	967.466	182.261	49.8179
lcl|NW_011929986.1_mrna_XM_011647074.1_153	909	730.466	247	89.418
lcl|NW_011929988.1_mrna_XM_011647188.2_154	708	529.523	116	57.9296
lcl|NW_011929993.1_mrna_XM_011647303.2_155	3716	3537.47	0	0
lcl|NW_011929993.1_mrna_XM_011647380.2_156	3030	2851.47	122.293	11.3413
lcl|NW_011929993.1_mrna_XM_025219719.1_157	2804	2625.47	129.707	13.0642
lcl|NW_011929993.1_mrna_XM_011647495.2_158	1605	1426.47	126.275	23.4091
lcl|NW_011929993.1_mrna_XM_011647576.2_159	1590	1411.47	2547.72	477.32
lcl|NW_011929996.1_mrna_XM_011647694.2_160	1431	1252.47	2	0.422272
lcl|NW_011930011.1_mrna_XM_011647800.1_161	604	425.708	2	1.24236
lcl|NW_011930013.1_mrna_XM_011647994.1_162	753	574.466	188.961	86.9834
lcl|NW_011930013.1_mrna_XM_011647916.1_163	920	741.466	82.8101	29.5338
lcl|NW_011930018.1_mrna_XM_011648230.1_164	933	754.466	5	1.7525
lcl|NW_011930028.1_mrna_XM_011648416.2_165	4603	4424.47	1426.79	85.2763
lcl|NW_011930028.1_mrna_XM_011648435.2_166	4597	4418.47	920.205	55.0733
lcl|NW_011930028.1_mrna_XM_011648404.1_167	1143	964.466	4	1.09673
lcl|NW_011930029.1_ncrna_XR_968479.2_168	558	379.746	1	0.696361
lcl|NW_011930029.1_mrna_XM_025219852.1_169	1430	1251.47	1.07317	0.226765
lcl|NW_011930040.1_mrna_XM_011648453.2_170	1036	857.466	174.923	53.9458
lcl|NW_011930040.1_mrna_XM_011648463.2_171	981	802.466	29.0769	9.58185
lcl|NW_011930040.1_mrna_XM_011648475.1_172	5535	5356.47	1295	63.9321
lcl|NW_011930041.1_mrna_XM_025219862.1_173	546	367.746	0	0
lcl|NW_011930041.1_mrna_XM_011648487.1_174	315	143.999	0	0
lcl|NW_011930056.1_mrna_XM_011648549.1_175	432	254.821	0	0
lcl|NW_011930060.1_mrna_XM_011648560.1_176	1227	1048.47	1	0.252216
lcl|NW_011930063.1_trna_177	72	11.9355	14.774	327.329
lcl|NW_011930065.1_mrna_XM_011648573.2_178	909	730.466	0	0
lcl|NW_011930066.1_mrna_XM_025219877.1_179	630	451.665	0	0
lcl|NW_011930078.1_mrna_XM_011648610.2_180	509	331.02	6	4.7932
lcl|NW_011930083.1_ncrna_XR_968484.1_181	529	350.781	11.0453	8.32665
lcl|NW_011930083.1_ncrna_XR_003096932.1_182	661	482.573	32.9547	18.0585
lcl|NW_011930083.1_ncrna_XR_968485.2_183	680	501.523	0	0
lcl|NW_011930083.1_mrna_XM_011648655.2_184	599	420.708	30.3954	19.1054
lcl|NW_011930083.1_mrna_XM_011648645.2_185	564	385.708	376.605	258.199
lcl|NW_011930083.1_mrna_XM_011648633.1_186	414	237.316	82.7355	92.1921
lcl|NW_011930096.1_mrna_XM_011648668.1_187	1728	1549.47	86.7659	14.8079
lcl|NW_011930096.1_mrna_XM_011648685.1_188	1492	1313.47	81.6485	16.4383
lcl|NW_011930096.1_mrna_XM_011648677.2_189	2938	2759.47	48.6505	4.6622
lcl|NW_011930099.1_mrna_XM_011648714.2_190	1010	831.466	118	37.5289
lcl|NW_011930119.1_mrna_XM_011648739.1_191	1690	1511.47	277	48.4629
lcl|NW_011930129.1_mrna_XM_011648774.2_192	723	544.523	5	2.42818
lcl|NW_011930130.1_mrna_XM_011648786.2_193	1982	1803.47	1.47021	0.215576
lcl|NW_011930130.1_mrna_XM_025219922.1_194	1978	1799.47	12.5298	1.84131
lcl|NW_011930130.1_mrna_XM_011648816.2_195	1243	1064.47	452.973	112.53
lcl|NW_011930130.1_mrna_XM_011648797.2_196	872	693.466	67.5455	25.7572
lcl|NW_011930130.1_mrna_XM_011648805.2_197	780	601.466	6.48134	2.84959
lcl|NW_011930137.1_mrna_XM_011648828.2_198	892	713.466	50	18.5321
lcl|NW_011930156.1_mrna_XM_011648840.2_199	890	711.466	0	0
lcl|NW_011930164.1_mrna_XM_011648844.1_200	647	468.573	4	2.25741
lcl|NW_011930175.1_mrna_XM_011648869.2_201	460	282.344	5	4.68295
lcl|NW_011930176.1_mrna_XM_011648879.1_202	467	289.316	22	20.1084
lcl|NW_011930177.1_trna_203	72	11.9355	14.774	327.329
lcl|NW_011930180.1_mrna_XM_011648891.1_204	401	224.734	0	0
lcl|NW_011930187.1_mrna_XM_011648903.1_205	645	466.573	482	273.184
lcl|NW_011930189.1_mrna_XM_011648914.2_206	654	475.573	0	0
lcl|NW_011930189.1_ncrna_XR_968501.1_207	774	595.466	13	5.77317
lcl|NW_011930190.1_mrna_XM_011648933.2_208	840	661.466	83	33.1817
lcl|NW_011930194.1_mrna_XM_025219961.1_209	729	550.523	0	0
