target_id	length	eff_length	est_counts	tpm
lcl|NW_020209796.1_mrna_XM_025011582.1_1	1485	1286	0	0
lcl|NW_020209797.1_mrna_XM_025012671.1_2	1573	1374	6	2.01368
lcl|NW_020209801.1_ncrna_XR_003041028.1_3	366	167	2	5.52255
lcl|NW_020209801.1_ncrna_XR_003040951.1_4	747	548	0	0
lcl|NW_020209801.1_mrna_XM_025015618.1_5	822	623	0	0
lcl|NW_020209801.1_ncrna_XR_003040673.1_6	1205	1006	0	0
lcl|NW_020209801.1_ncrna_XR_003040582.1_7	1233	1034	0	0
lcl|NW_020209801.1_ncrna_XR_003040606.1_8	1229	1030	2.14508	0.960354
lcl|NW_020209801.1_ncrna_XR_003040640.1_9	1098	899	0.729923	0.374406
lcl|NW_020209806.1_mrna_XM_025020343.1_10	1562	1363	23	7.7814
lcl|NW_020209807.1_mrna_XM_025021459.1_11	615	416	0	0
lcl|NW_020209810.1_mrna_XM_025022564.1_12	501	302	1	1.52693
lcl|NW_020209810.1_mrna_XM_025023621.1_13	511	312	28	41.3837
lcl|NW_020209820.1_mrna_XM_025029130.1_14	900	701	0	0
lcl|NW_020209821.1_mrna_XM_025033198.1_15	3099	2900	0.625282	0.0994269
lcl|NW_020209821.1_mrna_XM_025032483.1_16	3103	2904	150.034	23.8243
lcl|NW_020209821.1_mrna_XM_025031752.1_17	3089	2890	31.6412	5.04871
lcl|NW_020209821.1_mrna_XM_025030990.1_18	3577	3378	2.14457e-07	2.92756e-08
lcl|NW_020209821.1_ncrna_XR_003041835.1_19	1220	1021	48	21.6791
lcl|NW_020209823.1_mrna_XM_025034310.1_20	987	788	0	0
lcl|NW_020209825.1_mrna_XM_025035378.1_21	528	329	7.5	10.5121
lcl|NW_020209827.1_mrna_XM_025036414.1_22	1200	1001	0.172106	0.0792842
lcl|NW_020209829.1_mrna_XM_025012454.1_23	3080	2881	5.61195	0.898248
lcl|NW_020209829.1_mrna_XM_025012326.1_24	3040	2841	0	0
lcl|NW_020209829.1_mrna_XM_025012384.1_25	2813	2614	13.7959	2.43371
lcl|NW_020209829.1_mrna_XM_025012259.1_26	2661	2462	23.5922	4.41882
lcl|NW_020209829.1_mrna_XM_025012143.1_27	2634	2435	0	0
lcl|NW_020209829.1_mrna_XM_025011989.1_28	2784	2585	37.0609	6.61122
lcl|NW_020209829.1_mrna_XM_025012065.1_29	2505	2306	24.9391	4.98708
lcl|NW_020209829.1_mrna_XM_025038310.1_30	1305	1106	78	32.5211
