target_id	length	eff_length	est_counts	tpm
lcl|NW_021693877.1_mrna_XM_029319748.1_1	2545	2349.28	811.467	14.5197
lcl|NW_021693877.1_mrna_XM_029323017.1_2	2402	2206.28	413.02	7.86923
lcl|NW_021693877.1_mrna_XM_029299196.1_3	2466	2270.28	40.513	0.750131
lcl|NW_021693877.1_mrna_XM_029304827.1_4	7386	7190.28	2188	12.7915
lcl|NW_021693877.1_mrna_XM_029300280.1_5	1428	1232.28	493	16.8175
lcl|NW_021693877.1_mrna_XM_029305463.1_6	496	303.549	542	75.057
lcl|NW_021693877.1_mrna_XM_029305354.1_7	1451	1255.28	921	30.8419
lcl|NW_021693877.1_mrna_XM_029305283.1_8	891	695.276	0	0
lcl|NW_021693877.1_mrna_XM_029304936.1_9	7324	7128.28	14.8272	0.0874369
lcl|NW_021693877.1_mrna_XM_029305101.1_10	7284	7088.28	85.0341	0.504282
lcl|NW_021693877.1_mrna_XM_029305018.1_11	7293	7097.28	116.795	0.691756
lcl|NW_021693877.1_mrna_XM_029305186.1_12	7254	7058.28	1806.34	10.7578
lcl|NW_021693877.1_mrna_XM_029305577.1_13	1856	1660.28	7800	197.486
lcl|NW_021693877.1_ncrna_XR_003820047.1_14	1791	1595.28	9	0.237153
lcl|NW_021693877.1_ncrna_XR_003820030.1_15	593	398.139	3.77042	0.398085
lcl|NW_021693877.1_ncrna_XR_003820035.1_16	717	521.419	4.22958	0.340982
lcl|NW_021693877.1_ncrna_XR_003820039.1_17	1029	833.276	7	0.353127
lcl|NW_021693877.1_mrna_XM_029305931.1_18	10342	10146.3	1275	5.28232
lcl|NW_021693877.1_mrna_XM_029301360.1_19	1646	1450.28	1067	30.9268
lcl|NW_021693877.1_mrna_XM_029306054.1_20	7944	7748.28	229	1.24237
lcl|NW_021693877.1_mrna_XM_029306226.1_21	4978	4782.28	53.6088	0.471219
lcl|NW_021693877.1_mrna_XM_029306173.1_22	4909	4713.28	301.543	2.68935
lcl|NW_021693877.1_mrna_XM_029306298.1_23	5267	5071.28	326	2.70223
lcl|NW_021693877.1_mrna_XM_029306467.1_24	1219	1023.28	2066	84.8709
lcl|NW_021693877.1_mrna_XM_029306383.1_25	3814	3618.28	1120	13.0118
lcl|NW_021693877.1_mrna_XM_029306561.1_26	1354	1158.28	2471	89.6772
lcl|NW_021693877.1_mrna_XM_029306744.1_27	1067	871.276	1463.79	70.6229
lcl|NW_021693877.1_mrna_XM_029306805.1_28	1242	1046.28	49.9702	2.00764
lcl|NW_021693877.1_mrna_XM_029306661.1_29	1320	1124.28	261.236	9.76746
lcl|NW_021693877.1_ncrna_XR_003820256.1_30	5890	5694.28	57.0101	0.420857
lcl|NW_021693877.1_mrna_XM_029306894.1_31	1444	1248.28	197	6.63402
lcl|NW_021693877.1_mrna_XM_029307064.1_32	2815	2619.28	923	14.813
lcl|NW_021693877.1_mrna_XM_029307131.1_33	3380	3184.28	3769	49.755
lcl|NW_021693877.1_mrna_XM_029307695.1_34	1506	1310.28	264	8.46959
lcl|NW_021693877.1_mrna_XM_029307507.1_35	1627	1431.28	1044	30.6619
lcl|NW_021693877.1_mrna_XM_029307588.1_36	1610	1414.28	1296	38.5205
