target_id	length	eff_length	est_counts	tpm
lcl|NC_037638.1_mrna_XM_623972.6_1	1447	1248	45.6842	3.85911
lcl|NC_037638.1_miscrna_XR_001705491.2_2	835	636	90.4888	14.9994
lcl|NC_037638.1_miscrna_XR_001705490.2_3	1068	869	41.827	5.07425
lcl|NC_037638.1_mrna_XM_006557405.3_4	4225	4026	0	0
lcl|NC_037638.1_mrna_XM_006557404.3_5	4189	3990	917.38	24.2388
lcl|NC_037638.1_mrna_XM_623949.6_6	4183	3984	0.000146499	3.87659e-06
lcl|NC_037638.1_mrna_XM_006557406.3_7	4099	3900	103.62	2.80101
lcl|NC_037638.1_mrna_XM_026446303.1_8	4256	4057	37	0.961462
lcl|NC_037638.1_mrna_XM_026439913.1_9	1745	1546	118.981	8.11339
lcl|NC_037638.1_mrna_NM_001242554.1_10	1848	1649	32.0194	2.04705
lcl|NC_037638.1_mrna_XM_016917677.1_11	1156	957	405.703	44.6922
lcl|NC_037638.1_mrna_XM_016917679.2_12	811	612	120.553	20.7665
lcl|NC_037638.1_mrna_XM_016917662.2_13	2088	1889	29.4414	1.64309
lcl|NC_037638.1_mrna_XM_026440071.1_14	1866	1667	0	0
lcl|NC_037638.1_mrna_XM_016917667.2_15	1817	1618	53.6794	3.49756
lcl|NC_037638.1_mrna_XM_006557400.3_16	1761	1562	222.651	15.0272
lcl|NC_037638.1_mrna_XM_016917672.2_17	1767	1568	78.9718	5.30959
lcl|NC_037638.1_mrna_XM_394142.7_18	2330	2131	88	4.35346
lcl|NC_037638.1_mrna_XM_392111.7_19	1595	1396	213	16.0853
lcl|NC_037638.1_mrna_XM_016910851.2_20	2736	2537	158.633	6.59185
lcl|NC_037638.1_mrna_XM_016910856.2_21	1635	1436	347.727	25.5281
lcl|NC_037638.1_ncrna_XR_001702207.2_22	1102	903	17	1.98471
lcl|NC_037638.1_mrna_XM_026443867.1_23	370	171	7.45705	4.59734
lcl|NC_037638.1_mrna_XM_006557392.2_24	5269	5070	998.975	20.7722
lcl|NC_037638.1_ncrna_XR_001702201.2_25	709	510	2	0.413424
lcl|NC_037638.1_mrna_XM_026443863.1_26	1346	1147	189	17.3714
lcl|NC_037638.1_mrna_XM_006557389.3_27	2131	1932	97.9449	5.34454
lcl|NC_037638.1_mrna_XM_026443894.1_28	2080	1881	0.0550519	0.00308545
lcl|NC_037638.1_mrna_XM_394141.4_29	2319	2120	0	0
lcl|NC_037638.1_mrna_XM_006557388.1_30	2262	2063	0	0
lcl|NC_037638.1_mrna_XM_006557391.3_31	2797	2598	11.4296	0.463796
lcl|NC_037638.1_mrna_XM_392109.6_32	2378	2179	396.106	19.1642
lcl|NC_037638.1_mrna_XM_016910832.2_33	2705	2506	433.464	18.2351
lcl|NC_037638.1_mrna_XM_006557387.3_34	519	320	57	18.7785
lcl|NC_037638.1_mrna_XM_394140.7_35	670	471	0	0
lcl|NC_037638.1_mrna_XM_026446104.1_36	7543	7344	25	0.358875
lcl|NC_037638.1_mrna_XM_016910793.2_37	3212	3013	34.7983	1.21757
lcl|NC_037638.1_mrna_XM_006557376.3_38	3214	3015	0	0
lcl|NC_037638.1_mrna_XM_016910803.2_39	2843	2644	0	0
lcl|NC_037638.1_mrna_XM_006557380.3_40	3009	2810	0	0
lcl|NC_037638.1_mrna_XM_006557381.3_41	2940	2741	54.0811	2.08004
lcl|NC_037638.1_mrna_XM_001122271.5_42	3144	2945	112.922	4.04229
lcl|NC_037638.1_mrna_XM_006557386.3_43	2769	2570	106.549	4.37073
lcl|NC_037638.1_mrna_XM_006557383.3_44	3106	2907	24.1498	0.8758
lcl|NC_037638.1_mrna_XM_006557382.3_45	4454	4255	113.833	2.82036
lcl|NC_037638.1_mrna_XM_006557384.3_46	4248	4049	794.732	20.6923
lcl|NC_037638.1_mrna_XM_006557379.3_47	2870	2671	0	0
lcl|NC_037638.1_mrna_XM_006557385.3_48	3942	3743	113.777	3.20457
lcl|NC_037638.1_mrna_XM_016910810.2_49	2647	2448	251.575	10.8341
lcl|NC_037638.1_precursorrna_NR_031523.1_50	84	3.8053	0	0
lcl|NC_037638.1_ncrna_51	23	2.74792	0	0
lcl|NC_037638.1_precursorrna_NR_031522.1_52	89	3.93736	0	0
lcl|NC_037638.1_precursorrna_NR_127369.1_53	78	3.65937	0	0
lcl|NC_037638.1_ncrna_54	23	2.74792	0	0
lcl|NC_037638.1_ncrna_55	24	2.75981	0	0
lcl|NC_037638.1_precursorrna_NR_034307.1_56	79	3.6828	0	0
lcl|NC_037638.1_ncrna_57	23	2.74792	0	0
lcl|NC_037638.1_precursorrna_NR_034285.1_58	100	4.26726	0	0
lcl|NC_037638.1_ncrna_59	21	2.72438	0	0
lcl|NC_037638.1_precursorrna_NR_034287.1_60	100	4.26726	0	0
lcl|NC_037638.1_ncrna_61	23	2.74792	0	0
lcl|NC_037638.1_precursorrna_NR_034296.1_62	100	4.26726	0	0
lcl|NC_037638.1_ncrna_63	19	2.70091	0	0
lcl|NC_037638.1_miscrna_XR_003305810.1_64	2794	2595	4.04976	0.164523
lcl|NC_037638.1_mrna_XM_026444102.1_65	2208	2009	67.3563	3.53455
lcl|NC_037638.1_mrna_XM_394248.6_66	2212	2013	5.59393	0.29296
lcl|NC_037638.1_mrna_XM_026446225.1_67	14474	14275	0	0
lcl|NC_037638.1_mrna_XM_026446229.1_68	14423	14224	0	0
lcl|NC_037638.1_mrna_XM_026446228.1_69	14444	14245	0	0
lcl|NC_037638.1_mrna_XM_026446230.1_70	14417	14218	3.54526e-08	2.62872e-10
lcl|NC_037638.1_mrna_XM_026446227.1_71	14453	14254	39.1036	0.289211
lcl|NC_037638.1_mrna_XM_026446232.1_72	14407	14208	63.985	0.474767
lcl|NC_037638.1_mrna_XM_026446234.1_73	14356	14157	5.26412e-07	3.92004e-09
lcl|NC_037638.1_mrna_XM_026446237.1_74	14266	14067	5.34577e-08	4.00631e-10
lcl|NC_037638.1_mrna_XM_026446226.1_75	14458	14259	0.0167076	0.000123527
lcl|NC_037638.1_mrna_XM_026446233.1_76	14395	14196	135.166	1.00378
lcl|NC_037638.1_mrna_XM_026446235.1_77	14316	14117	3.19948e-06	2.38931e-08
lcl|NC_037638.1_mrna_XM_026446236.1_78	14300	14101	240.712	1.79963
lcl|NC_037638.1_mrna_XM_026446231.1_79	14089	13890	0.0170003	0.00012903
lcl|NC_037638.1_mrna_XM_026446241.1_80	4544	4345	123.736	3.00222
lcl|NC_037638.1_mrna_XM_026446239.1_81	4421	4222	1540.35	38.4625
lcl|NC_037638.1_mrna_XM_016910677.2_82	4544	4345	42.324	1.02691
lcl|NC_037638.1_mrna_XM_026446240.1_83	4606	4407	286.248	6.84755
lcl|NC_037638.1_mrna_XM_026446242.1_84	6159	5960	187.341	3.31377
lcl|NC_037638.1_mrna_XM_001120565.5_85	1474	1275	101.275	8.37388
lcl|NC_037638.1_mrna_XM_003249064.4_86	4011	3812	1024	28.3193
lcl|NC_037638.1_mrna_XM_016918148.2_87	4332	4133	181.607	4.63236
lcl|NC_037638.1_mrna_XM_016918144.2_88	5550	5351	0	0
lcl|NC_037638.1_mrna_XM_006557369.3_89	5530	5331	0	0
lcl|NC_037638.1_mrna_XM_016918147.2_90	4942	4743	981.21	21.8094
lcl|NC_037638.1_mrna_XM_016910683.2_91	2164	1965	5.12567	0.274995
lcl|NC_037638.1_precursorrna_NR_039462.1_92	88	3.91013	0	0
lcl|NC_037638.1_ncrna_93	23	2.74792	0	0
lcl|NC_037638.1_mrna_XM_006557372.3_94	4161	3962	1046.06	27.8341
lcl|NC_037638.1_mrna_XM_006557374.3_95	1791	1592	1	0.0662205
lcl|NC_037638.1_mrna_XM_026441502.1_96	7798	7599	65.0962	0.903097
lcl|NC_037638.1_miscrna_XR_001706010.2_97	1263	1064	5	0.495409
lcl|NC_037638.1_miscrna_XR_001706008.2_98	1507	1308	0	0
lcl|NC_037638.1_miscrna_XR_003304966.1_99	147	6.75012	0	0
lcl|NC_037638.1_ncrna_XR_001706027.2_100	1089	890	1	0.118453
lcl|NC_037638.1_mrna_XM_394245.6_101	3465	3266	648	20.9168
lcl|NC_037638.1_mrna_XM_016916693.2_102	3014	2815	0	0
lcl|NC_037638.1_mrna_NM_001141964.1_103	2233	2034	1483.99	76.9159
lcl|NC_037638.1_ncrna_XR_003306183.1_104	556	357	0	0
lcl|NC_037638.1_mrna_XM_003249062.4_105	937	738	1	0.14285
lcl|NC_037638.1_miscrna_XR_407471.3_106	2799	2600	136.76	5.54523
