target_id	length	eff_length	est_counts	tpm
lcl|NC_037638.1_mrna_XM_623972.6_1	1447	1248	236.795	10.6825
lcl|NC_037638.1_miscrna_XR_001705491.2_2	835	636	173.176	15.3302
lcl|NC_037638.1_miscrna_XR_001705490.2_3	1068	869	121.5	7.87177
lcl|NC_037638.1_mrna_XM_006557405.3_4	4225	4026	2666.72	37.2925
lcl|NC_037638.1_mrna_XM_006557404.3_5	4189	3990	1478.65	20.8646
lcl|NC_037638.1_mrna_XM_623949.6_6	4183	3984	0.662582	0.00936349
lcl|NC_037638.1_mrna_XM_006557406.3_7	4099	3900	449.493	6.48898
lcl|NC_037638.1_mrna_XM_026446303.1_8	4256	4057	245	3.4
lcl|NC_037638.1_mrna_XM_026439913.1_9	1745	1546	482.816	17.5828
lcl|NC_037638.1_mrna_NM_001242554.1_10	1848	1649	304.184	10.3857
lcl|NC_037638.1_mrna_XM_016917677.1_11	1156	957	1591.23	93.6134
lcl|NC_037638.1_mrna_XM_016917679.2_12	811	612	179.412	16.5051
lcl|NC_037638.1_mrna_XM_016917662.2_13	2088	1889	419.434	12.5011
lcl|NC_037638.1_mrna_XM_026440071.1_14	1866	1667	0	0
lcl|NC_037638.1_mrna_XM_016917667.2_15	1817	1618	0	0
lcl|NC_037638.1_mrna_XM_006557400.3_16	1761	1562	969.492	34.9447
lcl|NC_037638.1_mrna_XM_016917672.2_17	1767	1568	242.434	8.70491
lcl|NC_037638.1_mrna_XM_394142.7_18	2330	2131	216	5.70673
lcl|NC_037638.1_mrna_XM_392111.7_19	1595	1396	5142	207.379
lcl|NC_037638.1_mrna_XM_016910851.2_20	2736	2537	111.444	2.47316
lcl|NC_037638.1_mrna_XM_016910856.2_21	1635	1436	723.92	28.3827
lcl|NC_037638.1_ncrna_XR_001702207.2_22	1102	903	11	0.685839
lcl|NC_037638.1_mrna_XM_026443867.1_23	370	171	29.0181	9.5541
lcl|NC_037638.1_mrna_XM_006557392.2_24	5269	5070	3904.96	43.3637
lcl|NC_037638.1_ncrna_XR_001702201.2_25	709	510	18	1.9871
lcl|NC_037638.1_mrna_XM_026443863.1_26	1346	1147	974	47.8094
lcl|NC_037638.1_mrna_XM_006557389.3_27	2131	1932	428.519	12.4876
lcl|NC_037638.1_mrna_XM_026443894.1_28	2080	1881	0	0
lcl|NC_037638.1_mrna_XM_394141.4_29	2319	2120	0	0
lcl|NC_037638.1_mrna_XM_006557388.1_30	2262	2063	157.481	4.2978
lcl|NC_037638.1_mrna_XM_006557391.3_31	2797	2598	192.347	4.16835
lcl|NC_037638.1_mrna_XM_392109.6_32	2378	2179	252.76	6.53084
lcl|NC_037638.1_mrna_XM_016910832.2_33	2705	2506	1984.89	44.5937
lcl|NC_037638.1_mrna_XM_006557387.3_34	519	320	434.828	76.5041
lcl|NC_037638.1_mrna_XM_394140.7_35	670	471	109.172	13.0499
lcl|NC_037638.1_mrna_XM_026446104.1_36	7543	7344	1159	8.88522
lcl|NC_037638.1_mrna_XM_016910793.2_37	3212	3013	223.62	4.17859
lcl|NC_037638.1_mrna_XM_006557376.3_38	3214	3015	9.01265e-06	1.68299e-07
lcl|NC_037638.1_mrna_XM_016910803.2_39	2843	2644	17.4836	0.372296
lcl|NC_037638.1_mrna_XM_006557380.3_40	3009	2810	0.000215621	4.32018e-06
lcl|NC_037638.1_mrna_XM_006557381.3_41	2940	2741	323.942	6.65389
lcl|NC_037638.1_mrna_XM_001122271.5_42	3144	2945	7.80462	0.149205
lcl|NC_037638.1_mrna_XM_006557386.3_43	2769	2570	496.404	10.8748
lcl|NC_037638.1_mrna_XM_006557383.3_44	3106	2907	44.2115	0.856264
lcl|NC_037638.1_mrna_XM_006557382.3_45	4454	4255	57.1714	0.756479
lcl|NC_037638.1_mrna_XM_006557384.3_46	4248	4049	2100.48	29.207
lcl|NC_037638.1_mrna_XM_006557379.3_47	2870	2671	3.48672e-05	7.34955e-07
lcl|NC_037638.1_mrna_XM_006557385.3_48	3942	3743	308.199	4.63584
lcl|NC_037638.1_mrna_XM_016910810.2_49	2647	2448	4610.13	106.028
lcl|NC_037638.1_precursorrna_NR_031523.1_50	84	7.49517	0	0
lcl|NC_037638.1_ncrna_51	23	5.21917	0	0
lcl|NC_037638.1_precursorrna_NR_031522.1_52	89	7.75034	0	0
lcl|NC_037638.1_precursorrna_NR_127369.1_53	78	7.21013	0	0
lcl|NC_037638.1_ncrna_54	23	5.21917	0	0
lcl|NC_037638.1_ncrna_55	24	5.26444	0	0
lcl|NC_037638.1_precursorrna_NR_034307.1_56	79	7.25613	0	0
lcl|NC_037638.1_ncrna_57	23	5.21917	0	0
lcl|NC_037638.1_precursorrna_NR_034285.1_58	100	8.37643	0	0
lcl|NC_037638.1_ncrna_59	21	5.11826	0	0
lcl|NC_037638.1_precursorrna_NR_034287.1_60	100	8.37643	0	0
lcl|NC_037638.1_ncrna_61	23	5.21917	0	0
lcl|NC_037638.1_precursorrna_NR_034296.1_62	100	8.37643	0	0
lcl|NC_037638.1_ncrna_63	19	4.99925	0	0
lcl|NC_037638.1_miscrna_XR_003305810.1_64	2794	2595	263.284	5.71222
lcl|NC_037638.1_mrna_XM_026444102.1_65	2208	2009	106.904	2.99592
lcl|NC_037638.1_mrna_XM_394248.6_66	2212	2013	7.11944	0.199122
lcl|NC_037638.1_mrna_XM_026446225.1_67	14474	14275	4.17286e-08	1.64579e-10
lcl|NC_037638.1_mrna_XM_026446229.1_68	14423	14224	5.46374e-06	2.16265e-08
lcl|NC_037638.1_mrna_XM_026446228.1_69	14444	14245	1.11158e-07	4.39333e-10
lcl|NC_037638.1_mrna_XM_026446230.1_70	14417	14218	1.47282e-06	5.83216e-09
lcl|NC_037638.1_mrna_XM_026446227.1_71	14453	14254	0	0
lcl|NC_037638.1_mrna_XM_026446232.1_72	14407	14208	89.7664	0.355712
lcl|NC_037638.1_mrna_XM_026446234.1_73	14356	14157	0.00339068	1.34844e-05
lcl|NC_037638.1_mrna_XM_026446237.1_74	14266	14067	20.0761	0.0803516
lcl|NC_037638.1_mrna_XM_026446226.1_75	14458	14259	1.92217e-07	7.58964e-10
lcl|NC_037638.1_mrna_XM_026446233.1_76	14395	14196	171.491	0.680132
lcl|NC_037638.1_mrna_XM_026446235.1_77	14316	14117	90.3873	0.360481
lcl|NC_037638.1_mrna_XM_026446236.1_78	14300	14101	423.541	1.69108
lcl|NC_037638.1_mrna_XM_026446231.1_79	14089	13890	106.735	0.432634
lcl|NC_037638.1_mrna_XM_026446241.1_80	4544	4345	0.00509636	6.60371e-05
lcl|NC_037638.1_mrna_XM_026446239.1_81	4421	4222	940.74	12.5449
lcl|NC_037638.1_mrna_XM_016910677.2_82	4544	4345	293.994	3.80948
lcl|NC_037638.1_mrna_XM_026446240.1_83	4606	4407	200.703	2.56405
lcl|NC_037638.1_mrna_XM_026446242.1_84	6159	5960	78.5583	0.742102
lcl|NC_037638.1_mrna_XM_001120565.5_85	1474	1275	3188.84	140.812
lcl|NC_037638.1_mrna_XM_003249064.4_86	4011	3812	355.68	5.2532
lcl|NC_037638.1_mrna_XM_016918148.2_87	4332	4133	45.5739	0.620824
lcl|NC_037638.1_mrna_XM_016918144.2_88	5550	5351	0	0
lcl|NC_037638.1_mrna_XM_006557369.3_89	5530	5331	0	0
lcl|NC_037638.1_mrna_XM_016918147.2_90	4942	4743	817.329	9.702
lcl|NC_037638.1_mrna_XM_016910683.2_91	2164	1965	9.4121	0.269675
lcl|NC_037638.1_precursorrna_NR_039462.1_92	88	7.69795	0	0
lcl|NC_037638.1_ncrna_93	23	5.21917	0	0
lcl|NC_037638.1_mrna_XM_006557372.3_94	4161	3962	792.561	11.2625
lcl|NC_037638.1_mrna_XM_006557374.3_95	1791	1592	2	0.0707301
lcl|NC_037638.1_mrna_XM_026441502.1_96	7798	7599	426.854	3.16257
lcl|NC_037638.1_miscrna_XR_001706010.2_97	1263	1064	41	2.1695
lcl|NC_037638.1_miscrna_XR_001706008.2_98	1507	1308	14.1719	0.610013
