target_id	length	eff_length	est_counts	tpm
lcl|NC_050467.1_mrna_XM_012665896.3_1	1282	1083	525	70.9967
lcl|NC_050467.1_mrna_XM_028192329.2_2	2395	2196	1100.84	73.4178
lcl|NC_050467.1_mrna_XM_012665895.3_3	2392	2193	5379.41	359.255
lcl|NC_050467.1_mrna_XM_012665894.3_4	2398	2199	0.0130253	0.0008675
lcl|NC_050467.1_mrna_XM_036292642.1_5	1897	1698	140.735	12.1387
lcl|NC_050467.1_miscrna_XR_003626137.2_6	1699	1500	50.8475	4.96461
lcl|NC_050467.1_miscrna_XR_003626138.2_7	1581	1382	40.0489	4.24414
lcl|NC_050467.1_mrna_XM_012665900.2_8	1939	1740	315.139	26.5253
lcl|NC_050467.1_mrna_XM_012665897.3_9	2478	2279	263.61	16.9405
lcl|NC_050467.1_mrna_XM_028192106.2_10	2556	2357	45.3548	2.8182
lcl|NC_050467.1_mrna_XM_012665874.3_11	1710	1511	60.44	5.85824
lcl|NC_050467.1_mrna_XM_012665875.3_12	1610	1411	42.56	4.41756
lcl|NC_050467.1_mrna_XM_012665904.3_13	615	416	796.101	280.274
lcl|NC_050467.1_mrna_XM_028192297.2_14	579	380	261.899	100.939
lcl|NC_050467.1_ncrna_XR_004964791.1_15	189	13.1915	0	0
lcl|NC_050467.1_mrna_XM_012665902.3_16	2205	2006	0	0
lcl|NC_050467.1_mrna_XM_012665903.3_17	1904	1705	5	0.42949
lcl|NC_050467.1_mrna_XM_012665883.3_18	1850	1651	895	79.3932
lcl|NC_050467.1_mrna_XM_012665884.3_19	2073	1874	40.5628	3.17005
lcl|NC_050467.1_mrna_XM_036292681.1_20	1611	1412	53.4372	5.54264
lcl|NC_050467.1_mrna_XM_036292687.1_21	1825	1626	0	0
lcl|NC_050467.1_mrna_XM_012665885.3_22	1787	1588	0	0
lcl|NC_050467.1_mrna_XM_036292760.1_23	597	398	14.0379	5.16568
lcl|NC_050467.1_mrna_XM_012665892.3_24	665	466	456.773	143.556
lcl|NC_050467.1_mrna_XM_036292759.1_25	1181	982	335.209	49.9933
lcl|NC_050467.1_mrna_XM_012665893.3_26	1058	859	168.98	28.8105
lcl|NC_050467.1_mrna_XM_012665886.3_27	2316	2117	406.04	28.0902
lcl|NC_050467.1_mrna_XM_012665887.2_28	2336	2137	45.9605	3.14983
lcl|NC_050467.1_mrna_XM_012665882.3_29	1955	1756	34.1004	2.84409
lcl|NC_050467.1_mrna_XM_012665881.3_30	2044	1845	131.314	10.4237
lcl|NC_050467.1_mrna_XM_028192296.2_31	2013	1814	0.00479561	0.000387181
lcl|NC_050467.1_mrna_XM_036292650.1_32	1958	1759	0.00164	0.000136548
lcl|NC_050467.1_mrna_XM_012665888.3_33	1341	1142	813.594	104.34
lcl|NC_050467.1_mrna_XM_012665890.3_34	1483	1284	80.6225	9.196
lcl|NC_050467.1_mrna_XM_012665889.3_35	1489	1290	74.027	8.40443
lcl|NC_050467.1_mrna_XM_012665891.3_36	1343	1144	421.336	53.9399
lcl|NC_050467.1_mrna_XM_012665876.2_37	7942	7743	0.807184	0.0152676
lcl|NC_050467.1_mrna_XM_012665879.2_38	7877	7678	217.392	4.1467
lcl|NC_050467.1_mrna_XM_012665877.2_39	7921	7722	710.493	13.4753
lcl|NC_050467.1_mrna_XM_012665878.2_40	7900	7701	283.259	5.38697
lcl|NC_050467.1_mrna_XM_028192060.2_41	2518	2319	926	58.4814
lcl|NC_050467.1_ncrna_XR_004963521.1_42	1438	1239	0	0
lcl|NC_050467.1_ncrna_XR_004963522.1_43	1380	1181	1	0.12401
lcl|NC_050467.1_ncrna_XR_004963520.1_44	2506	2307	0	0
lcl|NC_050467.1_mrna_XM_012683871.3_45	10412	10213	470.754	6.75069
lcl|NC_050467.1_mrna_XM_036287692.1_46	5913	5714	0	0
lcl|NC_050467.1_mrna_XM_036287687.1_47	5787	5588	0	0
lcl|NC_050467.1_miscrna_XR_004963514.1_48	5854	5655	0	0
lcl|NC_050467.1_mrna_XM_036287683.1_49	14510	14311	36.8138	0.376746
lcl|NC_050467.1_mrna_XM_036287682.1_50	14508	14309	0	0
lcl|NC_050467.1_mrna_XM_012683875.3_51	14572	14373	0.0260042	0.000264975
lcl|NC_050467.1_mrna_XM_012683876.3_52	14517	14318	2.5204	0.0257807
lcl|NC_050467.1_mrna_XM_036287724.1_53	14186	13987	0	0
lcl|NC_050467.1_mrna_XM_036287735.1_54	13259	13060	0	0
lcl|NC_050467.1_mrna_XM_036287732.1_55	14484	14285	39.5358	0.405339
lcl|NC_050467.1_mrna_XM_028192071.2_56	9478	9279	681.725	10.7601
lcl|NC_050467.1_mrna_XM_036287713.1_57	9470	9271	28.7345	0.453925
lcl|NC_050467.1_mrna_XM_036287753.1_58	6018	5819	3.43582	0.0864748
lcl|NC_050467.1_mrna_XM_036287749.1_59	6101	5902	424.564	10.5354
lcl|NC_050467.1_mrna_XM_036294710.1_60	2645	2446	1.03681	0.0620797
lcl|NC_050467.1_mrna_XM_012674607.3_61	4853	4654	33	1.03847
lcl|NC_050467.1_ncrna_XR_004963314.1_62	19267	19068	31.5196	0.242094
lcl|NC_050467.1_mrna_XM_012669117.3_63	737	538	953	259.429
lcl|NC_050467.1_ncrna_XR_004963312.1_64	2522	2323	1.51874	0.0957504
lcl|NC_050467.1_ncrna_XR_004963311.1_65	2930	2731	3.67289	0.196967
lcl|NC_050467.1_ncrna_XR_003626153.2_66	1146	947	2.02487	0.313151
lcl|NC_050467.1_ncrna_XR_004963310.1_67	1702	1503	14.4009	1.40326
lcl|NC_050467.1_mrna_XM_012669953.2_68	7054	6855	193.264	4.12906
lcl|NC_050467.1_mrna_XM_012669951.3_69	7076	6877	0.0115098	0.00024512
lcl|NC_050467.1_mrna_XM_012669952.3_70	7067	6868	566.447	12.0792
lcl|NC_050467.1_miscrna_XR_001138577.3_71	5079	4880	0	0
lcl|NC_050467.1_miscrna_XR_001138578.3_72	5020	4821	3.27685	0.0995468
lcl|NC_050467.1_mrna_XM_012669950.3_73	2167	1968	390	29.0233
lcl|NC_050467.1_mrna_XM_012669948.2_74	6867	6668	688.728	15.1272
lcl|NC_050467.1_mrna_XM_012669949.2_75	6858	6659	732.904	16.1193
lcl|NC_050467.1_mrna_XM_012669946.2_76	6894	6695	486.291	10.6378
lcl|NC_050467.1_mrna_XM_012669947.2_77	6876	6677	681.078	14.939
lcl|NC_050467.1_mrna_XM_012669945.3_78	2102	1903	289	22.2416
lcl|NC_050467.1_mrna_XM_012669957.3_79	2948	2749	341	18.1672
lcl|NC_050467.1_mrna_XM_012669955.2_80	2302	2103	1192.4	83.0407
lcl|NC_050467.1_mrna_XM_012669956.3_81	2442	2243	26.8503	1.75318
lcl|NC_050467.1_mrna_XM_036287062.1_82	1498	1299	13.0316	1.46925
lcl|NC_050467.1_mrna_XM_012669954.3_83	1510	1311	387.716	43.313
lcl|NC_050467.1_mrna_XM_036282494.1_84	8221	8022	867.059	15.8297
lcl|NC_050467.1_mrna_XM_028192343.2_85	3490	3291	7.99803	0.355928
lcl|NC_050467.1_mrna_XM_012669819.3_86	3316	3117	283.267	13.3097
lcl|NC_050467.1_mrna_XM_028192342.2_87	5467	5268	30.2762	0.841712
lcl|NC_050467.1_mrna_XM_036282534.1_88	4985	4786	53.28	1.63042
lcl|NC_050467.1_mrna_XM_028192341.2_89	5742	5543	3.59821e-05	9.50712e-07
lcl|NC_050467.1_mrna_XM_012669817.3_90	4276	4077	3.66358e-05	1.31605e-06
lcl|NC_050467.1_mrna_XM_012669816.3_91	4643	4444	49.9066	1.64472
lcl|NC_050467.1_mrna_XM_012669814.3_92	4652	4453	4.46616	0.146889
lcl|NC_050467.1_mrna_XM_012669820.3_93	1183	984	352.042	52.3971
lcl|NC_050467.1_mrna_XM_012669821.3_94	1669	1470	1.07734e-07	1.07335e-08
lcl|NC_050467.1_mrna_XM_012669822.3_95	1533	1334	0	0
lcl|NC_050467.1_mrna_XM_012669823.3_96	1520	1321	0	0
